#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
FJ484196_1_784	S1	OP3Div2	55.2	58.5	AJ567574	90.2	100.0
FJ612130_1_1508	S1	OP3Div2	96.7	94.6	AY792313	91.5	100.0
FJ753207_1_796	S1	OP3Div2	61.2	61.9	AY373410	91.1	100.0
FJ949402_1_940	S1	OP3Div4	64.7	64.1	EF687299	82.2	90.3
FJ484511_1_1142	S1	OP3Div1	81.9	86.1	AF524029	93.7	99.8
FJ719059_1_1478	S1	OP3Div1	96.6	94.4	EF032777	92.1	99.9
FJ810561_1_1518	S1	OP3Div5	96.1	95.2	AF507707	89.7	98.5
FM174281_1_436	S1	OP3Div2	31.4	34.0	DQ676386	93.8	100.0
FJ484653_1_1356	S1	OP3Div2	96.2	94.5	EU386033	90.2	99.8
FJ746116_1_1434	S1	OP3Div4	95.9	95.0	EU386021	93.1	95.5
FJ823204_1_973	S1	OP3Div3	64.8	65.8	AF407207	83.2	88.8
FM174298_1_435	S1	OP3Div2	31.2	33.9	EU386066	86.2	99.8
FJ534894_1_585	S1	OP3Div2	35.2	44.6	FJ437903	75.8	15.0
FJ752955_1_781	S1	OP3Div4	55.9	51.2	EU386021	89.8	99.1
FJ851593_1_322	S1	OP3Div2	21.0	18.1	DQ676386	95.7	100.0
FM174314_1_435	S1	OP3Div2	31.2	33.9	AY627570	84.5	99.8
FJ716448_1_942	S1	OP3Div3	56.9	62.9	AB248652	93.2	99.7
FJ810546_1_1516	S1	OP3Div5	96.0	95.2	AM991240	89.4	97.3
FJ901361_1_755	S1	OP3Div1	52.3	56.0	EU385719	84.2	99.3
FM174319_1_435	S1	OP3Div2	31.2	33.9	EU386066	85.4	99.8
FJ746089_1_1429	S1	OP3Div2	96.5	94.7	EU385667	94.0	99.6
FJ823180_1_981	S1	OP3Div1	56.2	60.2	FJ437883	99.0	100.0
FJ901589_1_1387	S1	OP3Div1	96.7	94.9	AF524029	93.0	93.4
FM175697_1_505	S1	OP3Div1	38.5	31.0	CR933082	89.5	83.4
FJ746262_1_1519	S1	OP3Div2	95.9	94.9	EF602487	88.1	92.2
FJ851571_1_1035	S1	OP3Div3	69.7	70.3	AF407207	90.1	88.6
FJ901619_1_835	S1	OP3Div3	51.0	54.7	AJ390471	91.4	80.2
FM176391_1_531	S1	OP3Div2	39.9	31.0	EU386085	93.0	40.1
FJ752790_1_822	S1	OP3Div5	56.8	53.5	FJ205385	93.5	96.6
FJ897342_1_447	S1	OP3Div1	29.0	34.9	EU134907	88.0	94.0
FJ901656_1_1398	S1	OP3Div1	96.7	94.8	AJ390463	92.8	96.6
FM176650_1_492	S1	OP3Div5	39.0	31.2	EU800499	88.7	99.6
FJ755773_1_1481	S1	OP3Div1	96.1	94.3	AF524029	92.8	86.3
FJ901577_1_807	S1	OP3Div2	50.6	54.0	EU386007	89.2	98.8
FJ902074_1_1313	S1	OP3Div2	97.2	95.2	EU385777	85.3	99.9
FM176847_1_502	S1	OP3Div5	40.1	31.7	FJ205385	89.6	44.2
FJ810566_1_1538	S1	OP3Div3	97.3	95.4	DQ837261	83.0	88.8
FJ901611_1_1250	S1	OP3Div2	81.6	85.7	AY792313	90.7	99.9
FJ902325_1_779	S1	OP3Div5	48.3	53.1	AM991240	89.2	99.9
FM177076_1_491	S1	OP3Div2	39.3	31.3	EU881347	91.3	100.0
FJ823208_1_942	S1	OP3Div3	62.7	65.7	AF407207	87.3	90.4
FJ901642_1_814	S1	OP3Div3	51.0	54.7	AF407207	93.4	99.8
FJ918468_1_569	S1	OP3Div3	40.3	34.1	AB232806	87.3	96.5
FM201015_1_790	S1	OP3Div5	61.0	58.0	AM162486	88.8	99.5
FJ897332_1_446	S1	OP3Div5	27.7	34.8	EU245967	88.1	94.4
FJ902051_1_1254	S1	OP3Div3	93.7	94.1	AF407201	89.6	99.6
FJ918479_1_562	S1	OP3Div1	40.7	34.2	FJ516821	84.0	99.6
FM206035_1_335	S1	OP3Div3	25.2	22.8	AF407201	82.5	54.3
FJ901409_1_754	S1	OP3Div4	54.2	57.6	AF027088	85.3	98.5
FJ902097_1_436	S1	OP3Div1	25.9	24.0	DQ070819	90.3	89.7
FJ930729_1_892	S1	OP3Div1	64.9	63.6	AB294931	95.3	100.0
FM206090_1_512	S1	OP3Div2	39.0	30.0	FJ437903	85.9	91.0
FJ901529_1_786	S1	OP3Div2	49.4	53.0	EU385956	85.1	98.9
FJ902578_1_1396	S1	OP3Div1	97.2	95.0	AF524029	92.3	92.8
FJ949201_1_736	S1	OP3Div2	48.4	57.4	EU385777	86.5	99.2
FM206104_1_519	S1	OP3Div3	37.6	30.1	AB232806	88.6	89.6
FJ901595_1_1386	S1	OP3Div1	97.2	94.9	AM902635	85.2	99.6
FJ918462_1_578	S1	OP3Div2	40.7	34.2	EU522667	85.4	51.4
FJ949404_1_947	S1	OP3Div1	65.2	67.8	FJ205349	90.9	100.0
FM206108_1_498	S1	OP3Div3	36.0	28.5	DQ837261	89.7	73.9
FJ901636_1_827	S1	OP3Div3	50.4	53.9	AB248652	88.1	100.0
FJ918478_1_518	S1	OP3Div2	39.8	33.3	AY792313	88.5	99.8
FM174283_1_436	S1	OP3Div2	31.4	34.0	DQ676386	94.3	100.0
FJ902005_1_755	S1	OP3Div3	52.1	55.5	AF407207	87.7	100.0
FJ930624_1_839	S1	OP3Div1	63.8	60.5	FJ205349	88.1	99.9
FM174284_1_436	S1	OP3Div2	31.4	34.0	DQ676386	93.8	100.0
FJ902089_1_1396	S1	OP3Div1	96.9	94.9	AF524029	92.1	92.8
FJ949200_1_734	S1	OP3Div2	48.4	57.3	EU386066	94.6	99.7
FM174310_1_431	S1	OP3Div2	31.0	33.6	EU881347	85.2	98.1
FJ902336_1_842	S1	OP3Div3	51.4	54.8	AF407201	90.1	98.3
FJ949403_1_740	S1	OP3Div3	48.7	57.5	AY667264	86.8	99.2
FM174317_1_435	S1	OP3Div2	31.2	33.9	EU385777	90.4	100.0
FJ918470_1_528	S1	OP3Div2	40.3	34.2	AY792313	88.2	100.0
FM174282_1_436	S1	OP3Div2	31.4	34.0	DQ676386	91.1	100.0
FM175487_1_491	S1	OP3Div5	39.0	31.3	AM162486	92.9	99.4
FJ918480_1_561	S1	OP3Div2	40.3	34.2	AY532589	95.9	99.8
FM174308_1_434	S1	OP3Div2	31.1	33.9	EU937932	91.0	100.0
FM175985_1_489	S1	OP3Div5	38.9	31.1	AY775535	87.0	95.9
FJ930921_1_869	S1	OP3Div1	64.3	63.4	AJ390463	90.7	93.8
FM174316_1_434	S1	OP3Div2	31.1	33.9	EU937932	92.2	100.0
FM176498_1_502	S1	OP3Div2	40.1	31.7	EU937894	86.6	100.0
FJ949401_1_868	S1	OP3Div4	62.8	60.4	AY344402	86.0	100.0
FM174320_1_435	S1	OP3Div2	31.2	33.9	EU385667	86.7	99.8
FM176923_1_502	S1	OP3Div1	39.9	31.4	AM902635	91.2	91.6
FJ982828_1_881	S1	OP3Div3	61.8	60.8	AY667264	88.1	99.9
FM175799_1_492	S1	OP3Div5	38.9	30.9	EU491233	85.7	84.1
FM179203_1_406	S1	OP3Div3	24.4	31.7	AF407207	91.9	100.0
FM174296_1_432	S1	OP3Div2	31.0	33.7	EU385667	86.0	99.8
FM176474_1_489	S1	OP3Div2	39.2	31.1	EU881347	90.2	99.4
FM205978_1_454	S1	OP3Div5	35.8	28.4	EU800499	95.5	98.9
FM174311_1_434	S1	OP3Div2	31.1	33.9	EU937932	89.0	100.0
FM176882_1_490	S1	OP3Div2	39.3	31.2	EU881347	93.3	100.0
FM206088_1_558	S1	OP3Div2	39.7	31.7	AY792313	89.8	89.1
FM174318_1_435	S1	OP3Div2	31.2	33.9	EU385956	86.0	99.8
FM177079_1_502	S1	OP3Div1	39.5	31.4	FJ205349	93.5	99.4
FM206101_1_510	S1	OP3Div3	36.8	29.4	DQ404728	96.5	100.0
FM175606_1_496	S1	OP3Div2	40.0	31.5	EU937894	87.3	99.4
FM205941_1_455	S1	OP3Div1	32.9	27.5	FJ437883	99.1	96.5
FM206170_1_466	S1	OP3Div5	30.9	26.8	AY775535	88.4	42.5
FM176346_1_490	S1	OP3Div2	39.3	31.2	EU937932	92.2	95.9
FM206087_1_550	S1	OP3Div5	38.9	31.0	AM991240	86.2	85.6
FM206203_1_482	S1	OP3Div2	36.9	28.8	FJ437903	97.3	99.8
FM176508_1_491	S1	OP3Div2	38.7	31.3	FJ437903	90.9	51.3
FM206097_1_338	S1	OP3Div3	31.3	25.5	AB232821	89.2	59.8
FM206259_1_628	S1	OP3Div3	38.1	32.0	FJ437841	86.0	83.4
FM176652_1_500	S1	OP3Div2	40.0	31.6	EU937894	85.7	99.8
FM206105_1_606	S1	OP3Div3	37.3	31.4	DQ404728	83.3	87.3
FM206272_1_613	S1	OP3Div2	39.7	31.7	EU385743	88.9	34.9
FM177074_1_491	S1	OP3Div5	38.9	31.3	EU800499	87.7	99.8
FM206169_1_487	S1	OP3Div3	36.5	28.5	AY667264	88.1	95.5
FM179205_1_406	S1	OP3Div3	24.3	31.6	AF407207	91.4	100.0
FM206202_1_489	S1	OP3Div2	34.6	28.1	AY792313	89.6	91.8
FM206009_1_530	S1	OP3Div3	37.7	30.8	DQ404728	94.0	100.0
FM206206_1_571	S1	OP3Div1	37.4	29.4	FJ437883	99.4	83.0
FM206089_1_485	S1	OP3Div2	38.0	29.9	EU522667	89.0	48.7
FM206271_1_634	S1	OP3Div3	38.1	31.0	FJ437841	95.5	83.9
FM206102_1_526	S1	OP3Div2	37.9	30.7	EF602487	91.8	39.4
FM206187_1_529	S1	OP3Div3	31.3	26.5	DQ404728	97.7	90.0
FM206204_1_445	S1	OP3Div3	33.9	27.7	AB232821	86.3	98.9
FM206269_1_647	S1	OP3Div3	37.8	32.0	DQ404728	96.3	84.1
FM206276_1_623	S1	OP3Div1	40.2	32.5	AM902635	87.3	35.2
FM213791_1_699	S1	OP3Div5	37.9	38.8	EU491235	96.4	98.4
FM214870_1_649	S1	OP3Div2	33.2	34.0	EU134905	92.3	74.3
FN296938_1_842	S1	OP3Div2	49.1	52.9	DQ676386	99.2	100.0
FN550452_1_443	S1	OP3Div3	35.3	28.2	AB232814	98.9	100.0
FN550769_1_499	S1	OP3Div3	39.3	32.8	AB232814	99.8	100.0
FN553801_1_735	S1	OP3Div5	39.6	42.3	AF507707	90.8	100.0
FM206189_1_524	S1	OP3Div2	34.2	27.9	FJ437903	98.1	91.4
FN646435_1_1551	S1	OP3Div3	97.3	95.6	AF407207	85.6	82.3
FM206205_1_398	S1	OP3Div2	32.0	27.3	AY792313	88.9	100.0
FN646451_1_1559	S1	OP3Div3	97.3	95.5	AF407201	84.1	88.5
FM206270_1_610	S1	OP3Div3	38.4	31.3	DQ404728	96.1	87.9
FN808076_1_428	S1	OP3Div2	28.9	24.5	EU386066	88.8	39.7
FM206278_1_533	S1	OP3Div1	30.6	26.1	AM902635	89.3	38.6
FN821862_1_473	S1	OP3Div2	39.8	31.3	AJ567574	86.4	94.3
FM214345_1_699	S1	OP3Div5	52.3	47.7	EU236383	88.1	90.7
FN870235_1_750	S1	OP3Div1	39.9	42.4	AF524029	99.5	78.1
FM213507_1_699	S1	OP3Div5	37.9	38.8	FJ205385	97.0	98.3
FN429804_1_1489	S1	OP3Div4	95.8	94.9	EU386021	91.0	98.4
FN870302_1_1512	S1	OP3Div2	96.7	94.8	AY792313	91.3	100.0
FM214832_1_649	S1	OP3Div2	49.2	43.0	EU134905	86.5	87.1
FN550571_1_462	S1	OP3Div3	38.1	29.7	AB232814	99.6	100.0
FQ659464_1_1382	S1	OP3Div1	97.1	94.9	FJ437883	99.5	100.0
FM867564_1_566	S1	OP3Div3	35.6	44.1	AB232806	98.9	100.0
FN550771_1_440	S1	OP3Div3	34.8	28.2	AY667264	89.5	98.6
FR694791_1_853	S1	OP3Div2	56.3	60.2	AY013695	94.0	100.0
FN550424_1_495	S1	OP3Div3	38.0	32.4	AY667264	88.4	100.0
FN553974_1_1549	S1	OP3Div5	96.5	95.3	EU245967	90.5	99.7
FR734355_1_895	S1	OP3Div1	63.7	62.2	AF524029	85.9	92.7
FN550614_1_426	S1	OP3Div3	32.0	26.8	AB232814	99.3	100.0
FN646440_1_1551	S1	OP3Div3	97.3	95.6	AF407201	84.4	88.8
FM206290_1_641	S1	OP3Div1	39.1	31.5	FJ437883	98.8	79.3
FR734400_1_891	S1	OP3Div2	64.8	62.9	EU134909	89.0	99.7
FN553764_1_838	S1	OP3Div5	57.1	54.8	FJ205385	95.2	96.7
FN809048_1_353	S1	OP3Div5	29.6	25.5	AY661975	94.6	99.7
FM214736_1_649	S1	OP3Div2	33.2	34.0	FJ205236	93.5	94.3
FR754485_1_517	S1	OP3Div1	39.2	32.0	AF524029	89.3	85.1
FN554028_1_814	S1	OP3Div4	56.5	53.1	EU386021	88.5	97.4
FN821863_1_499	S1	OP3Div2	40.3	33.1	AJ567574	87.9	100.0
FM214967_1_649	S1	OP3Div5	44.7	40.2	AJ224540	88.1	96.9
GQ090853_1_1377	S1	OP3Div5	96.1	95.1	AM991275	92.6	100.0
FN646447_1_1554	S1	OP3Div3	97.3	95.6	AF407201	84.6	88.7
FN870237_1_750	S1	OP3Div5	56.1	51.7	AF507707	90.0	97.2
FN550417_1_321	S1	OP3Div3	26.8	20.2	AB232814	97.8	100.0
GQ123307_1_371	S1	OP3Div2	24.0	28.6	AY373410	90.1	100.0
FN808070_1_428	S1	OP3Div2	34.4	28.1	AY373410	86.9	100.0
FN870313_1_1549	S1	OP3Div3	95.3	94.9	DQ404728	95.9	99.9
FN550605_1_442	S1	OP3Div3	35.2	28.3	AY667264	87.0	98.2
GQ125108_1_369	S1	OP3Div2	24.0	28.6	EU937932	84.7	99.2
FN809919_1_339	S1	OP3Div5	29.1	25.1	EU050948	88.4	55.2
FQ660114_2_1366	S1	OP3Div2	96.7	94.8	AY013695	92.3	93.3
FN550772_1_445	S1	OP3Div3	37.5	29.0	AB232814	98.4	100.0
GQ125703_1_370	S1	OP3Div2	24.0	28.7	EU134905	88.6	99.7
FN865585_1_878	S1	OP3Div5	56.5	61.3	AB015551	90.8	100.0
FR682620_1_833	S1	OP3Div2	55.7	64.7	EU385720	85.0	99.6
FN554027_1_741	S1	OP3Div5	39.7	41.5	EU050948	89.0	86.5
GQ126547_1_371	S1	OP3Div2	24.0	28.7	EU937932	91.4	100.0
FN870297_1_750	S1	OP3Div2	56.6	51.7	AY792313	88.8	99.9
FR734386_1_880	S1	OP3Div2	64.8	62.4	AJ567574	89.2	100.0
FN646441_1_1551	S1	OP3Div3	97.3	95.6	AF407201	84.5	88.8
GQ165440_1_401	S1	OP3Div2	30.2	31.3	AY013695	98.8	100.0
FN995062_1_487	S1	OP3Div2	39.5	32.5	EU881347	91.0	100.0
FR754439_1_511	S1	OP3Div5	39.2	32.4	EU800499	85.9	99.0
FN663035_1_700	S1	OP3Div5	39.0	39.5	EU491137	93.1	100.0
GQ181910_1_939	S1	OP3Div3	57.6	64.7	AB248652	98.7	100.0
FP245539_21480_23035	S1	OP3Div1	95.7	92.9	AB294345	90.5	82.3
FR851611_1_1056	S1	OP3Div2	75.3	75.6	EU385956	91.9	98.1
FN809050_1_353	S1	OP3Div5	29.6	25.5	AY661975	94.6	99.7
GQ221360_1_569	S1	OP3Div3	38.9	33.8	DQ404728	95.4	100.0
FP245540_1490_3069	S1	OP3Div4	96.2	95.0	AY344402	88.2	97.1
GQ122968_1_371	S1	OP3Div2	24.0	28.7	EU937932	92.5	100.0
FN821864_1_492	S1	OP3Div2	40.5	32.5	EU937894	86.5	99.2
GQ221413_1_517	S1	OP3Div3	38.9	33.9	DQ404728	94.6	100.0
FR682656_1_754	S1	OP3Div2	51.7	58.6	EU385720	85.7	94.6
GQ123319_1_367	S1	OP3Div5	23.7	28.6	AM991240	92.7	100.0
FN870245_1_750	S1	OP3Div4	39.9	43.5	EF602488	88.4	86.3
GQ242599_1_570	S1	OP3Div5	50.0	44.1	AJ224540	90.1	98.8
FR694793_1_529	S1	OP3Div2	40.8	36.0	AY792313	88.4	100.0
GQ125299_1_371	S1	OP3Div1	24.0	28.7	FJ437883	88.9	98.9
FN870314_1_1545	S1	OP3Div3	95.4	94.7	FJ437841	90.3	96.2
GQ242927_1_487	S1	OP3Div5	40.7	37.1	AY661975	85.8	68.8
FR734399_1_890	S1	OP3Div5	64.0	64.2	AF507707	88.8	100.0
GQ125801_1_371	S1	OP3Div2	24.0	28.7	EU937932	93.0	100.0
FP245538_18219_19711	S1	OP3Div5	96.1	95.1	DQ676354	91.9	96.6
GQ356163_1_1345	S1	OP3Div1	96.4	94.6	AB294345	92.6	100.0
FR754461_1_516	S1	OP3Div1	40.2	31.8	AM902635	88.7	90.9
GQ128254_1_756	S1	OP3Div2	39.4	42.5	EU937932	92.8	91.3
FQ659291_2_1367	S1	OP3Div2	96.7	94.8	AY013695	92.3	93.3
GQ390860_1_406	S1	OP3Div5	31.5	26.4	AJ224540	92.1	49.8
FR871534_1_917	S1	OP3Div2	63.8	64.1	EU881347	87.9	100.0
GQ165441_1_400	S1	OP3Div2	29.6	31.2	AY013695	97.8	100.0
FR682654_1_408	S1	OP3Div4	28.9	31.8	EF602488	84.7	100.0
GQ390872_1_404	S1	OP3Div3	30.9	26.4	DQ088765	90.7	50.2
GQ123174_1_371	S1	OP3Div1	24.0	28.7	FJ437883	99.2	100.0
GQ182134_1_850	S1	OP3Div3	57.8	55.7	AB248652	99.8	97.6
FR734395_1_889	S1	OP3Div5	63.0	62.2	EU491137	89.4	76.0
GQ390883_1_399	S1	OP3Div2	31.5	26.7	EU937894	94.7	100.0
GQ124630_1_371	S1	OP3Div1	24.0	28.7	FJ437883	99.2	100.0
GQ221364_1_577	S1	OP3Div3	40.7	34.3	AF407207	84.8	53.9
FR754448_1_453	S1	OP3Div1	32.9	27.2	FJ437883	93.4	98.9
GQ390893_1_398	S1	OP3Div1	30.9	26.4	EU385922	92.3	52.3
GQ126494_1_370	S1	OP3Div2	24.0	28.7	AJ567574	89.5	100.0
GQ221421_1_547	S1	OP3Div3	38.4	32.1	DQ404728	94.3	100.0
FR851630_1_1007	S1	OP3Div2	75.3	75.6	EU385956	91.7	100.0
GQ390904_1_388	S1	OP3Div5	30.5	26.1	AJ224540	89.6	54.1
GQ146443_1_916	S1	OP3Div3	57.3	62.9	AB248652	89.6	100.0
GQ242420_1_580	S1	OP3Div1	51.0	44.2	AB294931	90.2	99.7
GQ122985_1_371	S1	OP3Div2	24.0	28.7	EU937932	92.2	100.0
GQ391131_1_398	S1	OP3Div5	30.9	26.4	AF507707	87.3	99.2
GQ165463_1_405	S1	OP3Div1	30.1	31.4	EU134911	87.8	97.5
GQ242669_1_507	S1	OP3Div1	44.6	38.5	CR933082	93.8	99.4
GQ123845_1_371	S1	OP3Div1	24.0	28.7	FJ437883	99.2	100.0
GQ391236_1_394	S1	OP3Div5	31.5	26.6	FJ205385	87.8	62.2
GQ183314_1_732	S1	OP3Div5	58.4	57.1	AF507707	90.0	100.0
GQ259279_1_1364	S1	OP3Div4	96.3	94.5	AB252431	83.0	87.3
GQ126377_1_367	S1	OP3Div2	23.7	28.6	AY532589	85.1	100.0
GQ391642_1_386	S1	OP3Div5	30.2	26.0	EU491309	92.6	52.6
GQ221372_1_524	S1	OP3Div5	39.6	33.8	EU800499	91.9	99.4
GQ390827_1_404	S1	OP3Div1	30.9	26.4	AJ390463	93.1	82.4
GQ143761_1_1554	S1	OP3Div2	96.7	95.0	EU385956	93.8	94.5
GQ391711_1_391	S1	OP3Div5	30.9	26.3	EU491104	92.6	51.9
GQ242323_1_446	S1	OP3Div2	40.3	34.3	AY792313	88.0	100.0
GQ390863_1_390	S1	OP3Div5	30.9	26.3	EU491309	93.1	52.1
GQ165442_1_403	S1	OP3Div2	30.2	31.4	AY013695	93.1	99.5
GQ391749_1_390	S1	OP3Div5	30.2	26.0	EU491104	90.5	56.2
GQ242540_1_574	S1	OP3Div2	50.9	44.4	EU522667	87.4	100.0
GQ390873_1_392	S1	OP3Div2	30.9	26.4	AY792313	91.2	100.0
GQ182311_1_854	S1	OP3Div3	58.0	55.9	AB248652	99.5	97.7
GQ391785_1_404	S1	OP3Div1	31.2	26.3	EF032777	90.7	99.5
GQ242873_1_398	S1	OP3Div2	38.3	30.0	EU385743	90.0	55.5
GQ390884_1_404	S1	OP3Div3	31.0	26.5	AF407207	92.5	52.5
GQ221366_1_537	S1	OP3Div2	40.4	34.4	AY792313	86.2	99.6
GQ391817_1_390	S1	OP3Div2	30.9	26.3	EU937932	94.6	100.0
GQ356152_1_1331	S1	OP3Div2	96.7	94.7	AY792313	92.2	100.0
GQ390895_1_393	S1	OP3Div2	30.9	26.4	FJ437903	92.0	60.1
GQ221422_1_513	S1	OP3Div3	38.4	32.7	DQ837261	98.4	84.4
GQ391840_1_390	S1	OP3Div2	30.9	26.3	EU937932	91.2	99.2
GQ390840_1_390	S1	OP3Div2	30.9	26.3	EU937932	91.6	100.0
GQ390905_1_413	S1	OP3Div5	31.3	26.4	AJ224540	88.6	48.4
GQ242517_1_352	S1	OP3Div1	31.6	27.1	FJ205349	90.1	57.4
GQ391911_1_400	S1	OP3Div2	30.9	26.3	EU881347	91.7	99.5
GQ390871_1_399	S1	OP3Div2	31.5	26.7	EU937894	87.8	100.0
GQ391155_1_394	S1	OP3Div1	30.9	26.4	AJ390463	89.6	65.2
GQ242773_1_589	S1	OP3Div5	50.6	44.9	EU050948	83.6	73.5
GQ420903_1_1103	S1	OP3Div5	70.5	77.1	AF507707	90.5	98.5
GQ390881_1_411	S1	OP3Div1	30.9	26.4	AB294345	89.6	100.0
GQ391369_1_386	S1	OP3Div2	30.2	26.0	EU881347	89.3	100.0
GQ350871_1_1400	S1	OP3Div1	97.1	94.9	AJ390463	90.9	93.9
GQ483357_1_420	S1	OP3Div1	30.2	32.8	AJ390463	91.0	99.8
GQ390882_1_397	S1	OP3Div3	30.3	26.1	AF407201	97.7	97.5
GQ391674_1_402	S1	OP3Div1	31.0	26.4	EU134911	92.6	50.5
GQ390835_1_404	S1	OP3Div6	30.9	26.4	AY050598	90.3	45.5
GQ893674_1_422	S1	OP3Div5	29.2	32.8	EU491235	93.2	96.9
GQ390890_1_401	S1	OP3Div1	30.9	26.4	AF524029	93.5	91.8
GQ391723_1_390	S1	OP3Div2	30.9	26.3	EU881347	94.6	100.0
GQ390870_1_392	S1	OP3Div5	30.9	26.4	EU245967	87.9	90.6
GQ925749_1_330	S1	OP3Div2	21.4	19.1	EU937894	95.2	100.0
GQ390900_1_412	S1	OP3Div3	30.6	26.1	AB232821	93.2	53.2
GQ391750_1_398	S1	OP3Div2	31.1	26.6	EU937894	97.5	99.2
GQ390880_1_392	S1	OP3Div3	29.9	25.5	AB248654	88.8	40.6
GQ390912_1_391	S1	OP3Div5	30.3	26.2	AM162486	91.5	99.0
GQ391787_1_390	S1	OP3Div2	30.9	26.3	EU881347	89.8	100.0
GQ390886_1_388	S1	OP3Div2	30.8	26.4	AY627570	85.7	91.0
GQ391165_1_399	S1	OP3Div3	31.5	26.7	AB232821	92.5	50.1
GQ391829_1_392	S1	OP3Div5	30.9	26.4	EU491104	88.8	90.1
GQ390896_1_386	S1	OP3Div6	29.5	25.0	AY050598	92.2	39.4
GQ391509_1_390	S1	OP3Div2	30.9	26.3	EU881347	93.1	100.0
GQ391861_1_388	S1	OP3Div2	30.2	26.0	EU881347	91.0	99.7
GQ390911_1_399	S1	OP3Div5	30.9	26.4	EU491175	88.5	89.2
GQ391735_1_402	S1	OP3Div1	28.1	25.2	CR933082	85.3	80.8
GQ391915_1_396	S1	OP3Div2	31.3	26.4	EU937894	87.0	100.0
GQ391164_1_406	S1	OP3Div3	31.3	26.4	DQ088765	90.7	50.0
GQ391771_1_386	S1	OP3Div2	30.2	26.0	EU881347	91.8	100.0
GQ467126_1_784	S1	OP3Div3	55.5	52.7	FJ437841	96.3	100.0
GQ391462_1_386	S1	OP3Div2	30.2	26.0	EU881347	89.9	100.0
GQ391812_1_392	S1	OP3Div2	30.9	26.4	EU881347	90.9	100.0
GQ500715_1_1507	S1	OP3Div2	95.9	94.2	EU937932	88.6	95.0
GQ391694_1_402	S1	OP3Div3	30.9	26.3	DQ404728	98.8	99.5
GQ391838_1_392	S1	OP3Div1	30.9	26.4	AB294931	89.8	42.3
GQ893712_1_420	S1	OP3Div5	29.0	32.7	FJ205385	93.6	100.0
GQ391727_1_400	S1	OP3Div5	30.9	26.4	EU050948	89.1	50.2
GQ391895_1_396	S1	OP3Div5	31.4	26.5	FJ205385	87.6	54.8
GQ925727_1_327	S1	OP3Div1	21.3	19.0	EU134911	97.1	72.5
GQ391762_1_391	S1	OP3Div5	30.9	26.4	AM991275	91.6	100.0
GQ391931_1_400	S1	OP3Div5	30.9	26.4	EU050948	87.5	49.8
GQ391789_1_392	S1	OP3Div1	30.9	26.4	AB294931	92.2	42.3
GQ472313_1_1540	S1	OP3Div3	94.4	94.5	AF407201	90.3	92.8
GQ391835_1_392	S1	OP3Div2	30.9	26.4	EU522667	86.8	55.4
GQ893332_1_424	S1	OP3Div1	29.6	32.9	AJ390463	90.8	97.4
GQ391883_1_390	S1	OP3Div2	30.9	26.3	EU881347	93.1	100.0
GQ994715_1_587	S1	OP3Div5	46.0	45.8	DQ676311	94.3	98.1
GQ391922_1_390	S1	OP3Div2	30.9	26.3	EU881347	91.5	100.0
GQ994738_1_645	S1	OP3Div5	51.0	45.8	DQ676354	98.1	100.0
GQ467492_1_803	S1	OP3Div3	55.9	54.7	DQ404728	93.6	99.4
GQ860226_1_876	S1	OP3Div5	63.6	64.4	AJ224540	89.4	96.3
GQ893761_1_426	S1	OP3Div1	29.6	33.0	AJ390463	92.5	100.0
GQ994726_1_697	S1	OP3Div5	37.5	38.7	DQ676354	98.2	94.3
GQ994756_1_558	S1	OP3Div2	44.3	38.5	EU385720	85.3	100.0
GQ994733_1_741	S1	OP3Div5	59.3	57.5	DQ676311	89.1	97.2
GQ994752_1_721	S1	OP3Div2	59.1	56.1	AY013695	91.1	91.7
GQ994761_1_630	S1	OP3Div1	50.0	43.6	FJ437883	98.9	100.0
GQ994778_1_645	S1	OP3Div5	51.0	45.8	DQ676354	94.9	100.0
GQ994787_1_650	S1	OP3Div5	51.0	45.8	DQ676311	92.2	99.2
GQ994796_1_583	S1	OP3Div5	32.3	29.9	DQ676311	93.9	92.1
GQ994801_1_714	S1	OP3Div5	39.2	39.9	DQ676354	98.8	94.4
GQ994805_1_635	S1	OP3Div2	44.8	49.5	EU522667	91.4	98.7
GQ994825_1_571	S1	OP3Div5	48.2	44.5	DQ676311	96.0	100.0
GQ994862_1_678	S1	OP3Div2	53.0	52.9	AY013695	95.6	97.9
GQ994923_1_558	S1	OP3Div5	48.0	43.5	AF507707	90.6	100.0
GU127034_1_1214	S1	OP3Div2	95.9	94.1	AY792313	89.5	99.2
GU180187_1_1498	S1	OP3Div3	94.0	94.4	AF407207	87.6	89.9
GU208257_1_1469	S1	OP3Div1	96.4	94.9	FJ437883	99.3	99.5
GU230467_1_1546	S1	OP3Div5	96.4	95.2	EU491137	91.2	99.9
GU472721_1_1508	S1	OP3Div3	95.3	94.9	FJ437841	97.0	97.2
GU492381_1_472	S1	OP3Div3	38.8	31.3	DQ088765	91.5	45.1
GU553758_1_1502	S1	OP3Div2	96.9	94.8	EU522667	86.4	79.0
GU567652_1_492	S1	OP3Div2	41.0	35.0	EU134909	86.0	95.5
GU640733_1_329	S1	OP3Div1	26.0	20.1	DQ676384	96.2	86.0
GU722549_1_377	S1	OP3Div2	24.4	29.4	DQ676386	93.1	100.0
GU912969_1_518	S1	OP3Div5	32.0	39.3	DQ676354	97.5	100.0
