#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
OTU4248	S1	OP3Div5	31.3	26.8	AM991275	87.9	41.6
OTU3857	S1	OP3Div5	39.6	31.7	FJ205385	87.0	48.5
OTU2530	S1	OP3Div4	39.9	32.2	EU386021	84.0	100.0
OTU2733	S1	OP3Div2	30.0	25.2	EU385956	93.1	100.0
OTU13990	S1	OP3Div5	39.5	32.4	EU236377	93.4	43.4
OTU2646	S1	OP3Div3	39.5	31.5	AF407207	86.5	87.9
OTU6998	S1	OP3Div2	29.2	24.3	AY792313	90.5	100.0
OTU9934	S1	OP3Div5	39.6	31.7	DQ676311	86.4	51.5
OTU3458	S1	OP3Div3	39.7	31.7	FJ437841	88.0	89.4
OTU4067	S1	OP3Div2	39.8	32.8	AY792313	89.1	100.0
OTU2095	S1	OP3Div2	38.0	30.5	EU385777	85.2	85.3
OTU5241	S1	OP3Div2	39.9	32.4	EU385765	91.1	100.0
OTU6331	S1	OP3Div2	39.6	31.7	AY792313	89.5	100.0
OTU18693	S1	OP3Div2	40.2	32.2	FJ205236	85.7	38.4
OTU12107	S1	OP3Div5	37.5	29.7	EU236383	89.5	76.2
OTU9845	S1	OP3Div2	39.8	32.6	AY792313	86.8	100.0
OTU71	S1	OP3Div3	38.6	30.4	AF407207	87.9	81.8
OTU6600	S1	OP3Div2	29.9	25.1	AY013695	92.2	47.2
OTU11883	S1	OP3Div2	30.1	25.7	AY627570	94.3	88.2
OTU696	S1	OP3Div3	38.2	30.4	AB232806	89.4	92.2
OTU20999	S1	OP3Div2	30.6	26.1	AJ567574	88.7	43.8
OTU1593	S1	OP3Div1	38.2	30.0	EU491266	84.7	47.2
OTU2014	S1	OP3Div5	37.4	30.7	AY661975	86.7	54.3
OTU19609	S1	OP3Div6	39.4	31.1	AY050598	87.8	46.5
OTU1712	S1	OP3Div2	39.8	33.3	AY792313	89.4	100.0
OTU4865	S1	OP3Div2	39.8	31.7	EU385765	89.2	100.0
OTU5772	S1	OP3Div2	39.8	32.8	EU522667	87.7	92.2
OTU19787	S1	OP3Div3	37.8	29.0	DQ404728	87.7	96.1
OTU11080	S1	OP3Div2	39.9	31.8	EU385720	88.1	100.0
OTU6354	S1	OP3Div5	39.5	32.2	AJ224540	93.0	40.2
OTU15575	S1	OP3Div5	40.4	32.6	AJ224540	90.7	43.6
OTU12142	S1	OP3Div3	38.1	30.9	DQ837261	85.9	81.3
OTU2413	S1	OP3Div2	39.7	30.7	AY013695	94.2	50.2
OTU9094	S1	OP3Div2	32.0	27.1	AY013695	94.5	48.6
OTU9116	S1	OP3Div5	23.2	14.2	AM991275	97.7	14.5
OTU20426	S1	OP3Div2	37.2	29.6	EF602487	91.8	42.2
OTU5344	S1	OP3Div4	25.0	16.6	AB252431	100.0	13.6
OTU18608	S1	OP3Div2	38.0	30.2	AF419696	89.8	43.1
OTU18443	S1	OP3Div5	39.7	33.0	FJ205385	87.9	45.2
OTU3056	S1	OP3Div2	39.8	32.8	AY792313	88.3	100.0
OTU16377	S1	OP3Div2	40.3	33.5	EU937894	86.7	100.0
OTU18081	S1	OP3Div2	35.0	28.2	EU385790	94.2	42.0
OTU13704	S1	OP3Div3	38.3	30.0	AF407207	88.6	87.3
OTU5140	S1	OP3Div2	39.8	32.4	AY792313	90.0	100.0
OTU12976	S1	OP3Div5	40.2	33.7	AJ224540	91.1	44.1
OTU12208	S1	OP3Div5	40.1	31.9	FJ205385	89.2	46.4
OTU14752	S1	OP3Div2	38.5	29.9	FJ437903	86.0	91.6
OTU20699	S1	OP3Div3	38.3	29.9	DQ837261	90.3	41.7
OTU255	S1	OP3Div3	29.5	24.8	AB232806	84.5	100.0
OTU8760	S1	OP3Div3	38.0	29.5	DQ404728	86.8	94.9
OTU10682	S1	OP3Div3	36.0	28.9	AF407207	88.1	92.4
OTU2652	S1	OP3Div2	39.8	33.0	AY792313	89.9	99.4
OTU12139	S1	OP3Div2	39.8	33.2	AY792313	86.9	100.0
OTU5920	S1	OP3Div2	39.9	32.3	EU385716	98.8	100.0
OTU2036	S1	OP3Div3	39.3	31.4	AF407207	88.7	81.9
OTU15279	S1	OP3Div3	38.5	30.2	FJ437841	89.5	94.0
OTU21343	S1	OP3Div2	38.0	29.6	AY792313	91.0	94.6
OTU15646	S1	OP3Div2	29.6	25.3	EF602487	90.2	95.9
OTU11907	S1	OP3Div2	39.1	31.2	EU386085	89.4	42.0
OTU19226	S1	OP3Div5	39.6	31.7	FJ205385	91.3	43.5
OTU11482	S1	OP3Div2	29.8	24.9	AY627570	86.5	84.9
OTU7065	S1	OP3Div5	38.2	29.9	DQ676311	87.6	53.6
OTU3476	S1	OP3Div2	38.2	29.5	EU385743	90.4	37.8
OTU1824	S1	OP3Div5	39.2	31.7	EU236383	88.7	82.5
OTU9128	S1	OP3Div5	29.2	24.9	EU491309	93.5	47.3
OTU21742	S1	OP3Div2	37.2	28.8	EU386085	81.2	97.3
OTU7718	S1	OP3Div2	39.8	33.3	AY792313	87.1	100.0
OTU2267	S1	OP3Div3	38.7	31.7	AF407207	87.7	82.0
OTU18029	S1	OP3Div1	29.7	25.7	EU385719	91.1	45.5
OTU13828	S1	OP3Div5	38.3	30.0	EU491175	88.7	94.6
OTU75	S1	OP3Div2	38.9	30.2	EU385956	84.1	76.6
OTU19311	S1	OP3Div3	37.4	29.8	AB232806	88.2	94.2
OTU19377	S1	OP3Div5	40.3	32.8	EU491233	88.4	38.0
OTU20398	S1	OP3Div5	39.8	32.9	AJ224540	87.6	48.6
OTU8791	S1	OP3Div5	39.5	32.6	EU491309	91.2	44.0
OTU6618	S1	OP3Div6	38.9	30.0	AY050598	92.1	44.1
OTU20368	S1	OP3Div5	39.4	30.8	AY775535	87.3	45.0
OTU8028	S1	OP3Div5	31.5	26.6	FJ205385	90.9	47.0
OTU16371	S1	OP3Div2	39.8	33.5	AY792313	87.9	100.0
OTU18563	S1	OP3Div2	35.0	28.2	AY532589	87.7	82.8
OTU9886	S1	OP3Div6	39.2	33.0	AY050598	88.5	45.3
OTU10437	S1	OP3Div2	39.0	30.2	AY627570	92.7	89.3
OTU21768	S1	OP3Div3	37.5	29.6	FJ437841	95.6	100.0
OTU14759	S1	OP3Div5	32.7	27.4	EU101223	90.7	48.5
OTU20483	S1	OP3Div3	38.2	29.8	AF407207	88.8	75.5
OTU17386	S1	OP3Div5	38.9	30.4	FJ205385	87.9	47.8
OTU13390	S1	OP3Div2	39.8	33.0	AY792313	86.2	100.0
OTU6720	S1	OP3Div2	39.8	32.0	FJ437903	92.8	100.0
OTU5346	S1	OP3Div2	31.2	26.5	EF602487	89.4	94.7
OTU12636	S1	OP3Div2	39.4	30.9	AY627570	85.4	71.9
OTU7639	S1	OP3Div2	40.0	32.8	EU386066	91.8	100.0
OTU17161	S1	OP3Div3	37.9	29.9	DQ404728	87.6	100.0
OTU16571	S1	OP3Div2	31.5	26.8	EU385720	86.4	99.8
OTU18500	S1	OP3Div5	37.3	29.2	AM991275	87.8	47.3
OTU9360	S1	OP3Div2	40.0	32.7	EU386066	91.5	100.0
OTU19754	S1	OP3Div3	36.9	30.8	AF407207	87.6	81.4
OTU1338	S1	OP3Div2	38.9	30.0	EU385743	90.1	46.1
OTU10918	S1	OP3Div5	40.0	32.4	AJ224540	91.1	45.2
OTU15312	S1	OP3Div2	37.4	30.8	EU385716	87.2	43.2
OTU15993	S1	OP3Div2	39.8	33.1	AY792313	90.8	100.0
OTU20174	S1	OP3Div2	37.9	30.3	AY792313	87.4	42.7
OTU4489	S1	OP3Div5	33.5	30.0	EU245967	85.8	45.8
OTU4078	S1	OP3Div2	40.0	33.3	EU385720	86.4	99.8
OTU20757	S1	OP3Div3	37.1	29.0	AB232806	88.6	96.1
OTU13914	S1	OP3Div3	37.6	30.0	DQ404728	87.0	100.0
OTU19613	S1	OP3Div5	33.1	30.0	EU491233	88.7	42.1
OTU12732	S1	OP3Div3	37.9	31.0	AF407201	87.7	95.7
OTU13563	S1	OP3Div2	39.8	32.6	AY792313	88.0	99.8
OTU16434	S1	OP3Div5	34.7	28.1	AY775535	89.1	48.3
OTU18878	S1	OP3Div2	28.8	24.3	AY627570	91.6	42.0
OTU18209	S1	OP3Div2	40.0	32.4	EU386066	90.0	100.0
OTU1451	S1	OP3Div3	38.3	29.3	AB248654	89.0	46.0
OTU15179	S1	OP3Div6	39.6	32.2	AY050598	86.5	44.0
OTU12710	S1	OP3Div5	38.7	30.1	FJ205385	90.8	43.6
OTU15076	S1	OP3Div3	38.8	31.0	AB232806	86.1	99.4
OTU621	S1	OP3Div2	30.0	25.2	EU385956	93.1	100.0
OTU9378	S1	OP3Div2	37.8	29.1	EU386085	96.0	40.9
OTU2383	S1	OP3Div2	30.1	25.8	EF602487	89.9	95.9
OTU19015	S1	OP3Div2	39.4	32.8	EU386066	90.0	100.0
OTU16870	S1	OP3Div2	39.8	33.1	AY792313	86.4	100.0
OTU13130	S1	OP3Div2	30.1	25.8	EF602487	91.5	95.9
OTU2913	S1	OP3Div3	37.6	31.7	AF407207	85.8	83.0
OTU6576	S1	OP3Div5	37.3	28.9	EU101223	91.4	47.8
OTU13096	S1	OP3Div3	39.8	32.1	DQ088765	88.6	43.7
OTU17825	S1	OP3Div1	37.8	30.7	AF524029	88.1	39.8
OTU14400	S1	OP3Div2	39.2	30.7	EF602487	90.8	40.4
OTU11766	S1	OP3Div5	37.7	30.6	AM991275	89.6	42.0
OTU20365	S1	OP3Div5	38.9	31.2	EU800499	91.7	100.0
OTU2656	S1	OP3Div2	39.6	33.0	AY792313	88.2	100.0
OTU10651	S1	OP3Div2	38.6	31.4	DQ676386	83.5	58.5
OTU5699	S1	OP3Div5	34.6	28.2	DQ676311	86.5	52.9
OTU12677	S1	OP3Div1	38.4	29.3	CR933082	87.4	47.4
OTU112	S1	OP3Div5	39.7	30.4	EU491235	92.0	39.9
OTU20180	S1	OP3Div2	40.2	32.8	AY792313	88.1	100.0
OTU10698	S1	OP3Div3	36.5	29.3	AF407207	89.9	76.0
OTU10850	S1	OP3Div2	37.7	29.6	EU386066	89.5	100.0
OTU12616	S1	OP3Div2	39.8	33.3	AY792313	88.6	99.8
OTU13420	S1	OP3Div5	39.8	32.8	EU245967	88.9	41.6
OTU4236	S1	OP3Div1	30.1	25.8	EU385922	92.8	43.8
OTU15679	S1	OP3Div2	38.3	30.0	AB015559	95.6	41.0
OTU10414	S1	OP3Div5	36.8	28.7	EU491309	93.6	45.4
OTU285	S1	OP3Div2	39.8	32.6	AY792313	89.8	100.0
OTU12653	S1	OP3Div3	39.1	30.5	AB232806	87.8	92.7
OTU9728	S1	OP3Div5	37.6	29.4	DQ676311	85.3	49.9
OTU12031	S1	OP3Div2	39.9	33.0	AY792313	89.8	100.0
OTU19806	S1	OP3Div3	38.5	31.5	AJ390471	86.9	82.2
OTU10740	S1	OP3Div5	39.6	31.4	AB015551	92.0	41.8
OTU1310	S1	OP3Div2	39.9	33.4	EU386066	92.5	100.0
OTU10726	S1	OP3Div2	38.0	29.6	EU385720	86.8	77.0
OTU6350	S1	OP3Div3	39.4	31.1	DQ088765	89.2	42.3
OTU6168	S1	OP3Div3	37.5	29.8	FJ437841	87.9	100.0
OTU3085	S1	OP3Div1	30.5	25.9	AM902635	91.0	46.7
OTU15867	S1	OP3Div2	39.8	32.4	AY792313	91.2	100.0
OTU13157	S1	OP3Div2	38.6	29.9	EU522667	91.8	47.1
OTU15331	S1	OP3Div2	29.7	25.0	EU385720	87.1	100.0
OTU10188	S1	OP3Div5	40.0	32.8	FJ205385	92.7	35.6
OTU16393	S1	OP3Div5	38.5	29.8	EU491175	93.6	94.8
OTU20441	S1	OP3Div3	39.2	30.7	DQ404728	87.2	93.1
OTU17248	S1	OP3Div3	29.6	25.4	DQ088765	90.4	40.8
OTU7059	S1	OP3Div2	30.0	25.4	EU385956	91.7	99.2
OTU18986	S1	OP3Div5	36.7	28.7	EU101223	91.6	47.1
OTU20900	S1	OP3Div3	30.1	25.4	AB248654	88.0	40.4
OTU14695	S1	OP3Div3	39.0	32.5	DQ088765	89.8	45.8
OTU6582	S1	OP3Div2	30.2	26.1	EU937932	91.0	47.5
OTU7318	S1	OP3Div5	39.8	33.6	EU245967	90.8	41.2
OTU1479	S1	OP3Div4	39.4	30.9	AM712351	87.2	39.1
OTU6747	S1	OP3Div3	35.8	28.4	FJ437841	94.6	100.0
OTU12678	S1	OP3Div5	29.5	25.3	FJ205385	95.3	40.8
OTU17706	S1	OP3Div5	37.7	31.7	EU491233	87.9	44.0
OTU4642	S1	OP3Div2	39.8	32.8	AY792313	87.1	100.0
OTU5526	S1	OP3Div1	38.2	29.9	EU491266	86.8	39.8
OTU19167	S1	OP3Div3	38.2	31.5	DQ404728	89.4	100.0
OTU16550	S1	OP3Div2	39.8	33.5	AY792313	89.5	100.0
OTU14199	S1	OP3Div3	39.0	30.3	AJ390471	82.1	77.0
OTU21049	S1	OP3Div2	37.3	30.2	EU385777	84.6	87.6
OTU13625	S1	OP3Div5	30.2	25.8	AB015551	92.0	42.1
OTU14622	S1	OP3Div3	37.8	30.7	DQ404728	86.9	100.0
OTU17132	S1	OP3Div2	40.0	32.9	EU386066	90.4	100.0
OTU9352	S1	OP3Div2	30.1	25.0	EU522667	92.7	45.9
OTU1390	S1	OP3Div2	38.3	30.3	AY373410	87.3	100.0
OTU16847	S1	OP3Div2	40.3	32.8	AJ567574	85.5	100.0
OTU3141	S1	OP3Div2	38.1	28.9	AY013695	88.8	45.9
OTU2921	S1	OP3Div3	38.2	30.3	FJ437841	89.5	100.0
OTU2098	S1	OP3Div6	39.8	32.1	AY050598	91.7	45.0
OTU14693	S1	OP3Div3	36.6	29.3	DQ404728	88.7	95.9
OTU4106	S1	OP3Div2	38.2	29.8	EU386085	88.8	44.5
OTU5936	S1	OP3Div2	39.8	32.9	AY792313	87.6	100.0
OTU17010	S1	OP3Div3	37.3	31.2	DQ404728	89.6	100.0
OTU11657	S1	OP3Div1	34.7	30.1	AB294345	90.6	42.5
OTU21634	S1	OP3Div2	39.8	32.9	AY792313	87.4	100.0
OTU1853	S1	OP3Div5	40.1	31.9	AJ224540	88.8	43.9
OTU13146	S1	OP3Div5	39.7	32.0	FJ205385	90.5	41.0
OTU19051	S1	OP3Div2	30.0	25.1	EU522667	90.1	89.8
OTU13040	S1	OP3Div2	39.8	32.6	AY792313	89.2	99.8
OTU14399	S1	OP3Div3	29.5	25.1	DQ088765	88.2	37.4
OTU8358	S1	OP3Div5	40.0	32.6	FJ205385	88.2	49.3
OTU379	S1	OP3Div2	39.8	33.0	AY792313	89.3	100.0
OTU14536	S1	OP3Div5	30.8	26.3	EU101223	86.0	42.4
OTU5654	S1	OP3Div5	38.2	30.0	DQ676311	86.3	53.0
OTU2945	S1	OP3Div2	39.8	33.6	EU522667	90.1	92.4
OTU18262	S1	OP3Div5	39.1	30.4	FJ205385	87.4	48.3
OTU952	S1	OP3Div3	39.4	31.3	AJ390471	87.9	83.5
OTU9819	S1	OP3Div2	39.8	33.1	AY792313	87.7	100.0
OTU10638	S1	OP3Div2	29.6	25.4	AY792313	89.0	100.0
OTU17748	S1	OP3Div5	30.5	25.9	EU236383	88.1	42.8
OTU473	S1	OP3Div3	37.6	29.7	FJ437841	87.4	95.4
OTU3134	S1	OP3Div3	36.8	29.4	FJ437841	95.2	98.2
OTU310	S1	OP3Div2	39.3	30.1	EU048672	88.5	41.2
OTU11483	S1	OP3Div2	40.0	33.8	AY792313	86.8	99.8
OTU14260	S1	OP3Div5	31.4	26.8	DQ676354	86.5	77.9
OTU11816	S1	OP3Div2	39.8	33.1	AY792313	87.0	100.0
OTU16319	S1	OP3Div5	26.0	18.8	EU335171	91.4	37.3
OTU8958	S1	OP3Div3	38.8	30.9	DQ837261	85.0	81.3
OTU9172	S1	OP3Div2	38.0	29.7	AY792313	89.2	97.6
OTU13773	S1	OP3Div5	33.4	27.8	DQ676354	83.3	81.5
OTU10383	S1	OP3Div3	37.4	29.3	AF407201	90.3	76.5
OTU6290	S1	OP3Div5	39.4	31.4	FJ205385	87.0	47.4
OTU2497	S1	OP3Div4	37.8	29.0	AM712351	89.3	41.0
OTU21599	S1	OP3Div2	39.3	30.9	AY627570	85.3	79.2
OTU17113	S1	OP3Div3	39.6	31.4	AB248654	89.9	42.8
OTU10560	S1	OP3Div5	38.4	31.0	AM991240	87.1	98.9
OTU13480	S1	OP3Div5	29.0	24.6	EU236377	90.2	79.6
OTU19946	S1	OP3Div1	37.4	30.2	EU134911	85.8	50.1
OTU17080	S1	OP3Div5	36.6	29.1	AY661975	86.9	43.8
OTU5376	S1	OP3Div5	29.7	25.7	EU491309	92.4	46.0
OTU7137	S1	OP3Div4	39.4	30.9	AM712351	87.8	43.7
OTU4373	S1	OP3Div2	39.1	32.6	EU385667	91.1	99.8
OTU10831	S1	OP3Div5	39.8	33.3	EU245967	89.9	41.0
OTU2051	S1	OP3Div2	30.6	26.1	EU385667	94.8	99.8
OTU20007	S1	OP3Div6	39.8	32.4	AY050598	90.6	46.0
OTU6328	S1	OP3Div2	39.8	33.7	AY792313	84.9	99.8
OTU13757	S1	OP3Div3	34.5	28.2	AF407207	87.7	77.7
OTU282	S1	OP3Div2	39.8	32.9	AY792313	87.2	99.8
OTU18758	S1	OP3Div5	33.4	27.8	EU245967	92.2	43.8
OTU16706	S1	OP3Div2	39.8	32.8	AY792313	88.2	100.0
OTU18688	S1	OP3Div5	39.9	31.7	AJ224540	93.9	40.4
OTU13118	S1	OP3Div1	29.6	25.3	AB294931	87.9	39.4
OTU8459	S1	OP3Div5	39.8	33.1	FJ205385	89.9	41.2
OTU18001	S1	OP3Div5	40.0	33.1	FJ205385	88.3	48.2
OTU15367	S1	OP3Div3	38.9	31.5	AF407201	86.5	95.6
OTU4589	S1	OP3Div5	28.0	24.5	EU491309	99.3	36.8
OTU8770	S1	OP3Div3	37.6	30.7	AY667264	87.8	100.0
OTU2493	S1	OP3Div3	34.7	30.7	AJ390471	87.7	73.0
OTU14310	S1	OP3Div5	39.4	33.1	FJ205385	91.8	38.4
OTU18602	S1	OP3Div6	29.5	25.1	AY050598	91.4	39.0
OTU344	S1	OP3Div3	39.5	32.9	DQ088765	90.0	44.2
OTU4584	S1	OP3Div5	40.0	32.4	AB015551	90.6	40.9
OTU20058	S1	OP3Div5	39.8	32.8	EU245967	89.4	42.2
OTU20517	S1	OP3Div3	38.3	30.1	AJ390471	86.4	94.9
OTU9450	S1	OP3Div2	40.3	32.6	AJ567574	86.5	100.0
OTU9755	S1	OP3Div2	40.0	31.4	EU937894	93.7	99.4
OTU13503	S1	OP3Div2	39.8	32.8	AY792313	91.1	100.0
OTU6883	S1	OP3Div1	38.3	30.0	AB294345	89.4	41.9
OTU20726	S1	OP3Div2	39.0	32.7	AY373410	90.3	100.0
OTU7766	S1	OP3Div3	35.2	29.8	AF407207	88.2	75.3
OTU6636	S1	OP3Div5	37.5	29.6	AY661975	88.7	46.5
OTU13552	S1	OP3Div3	37.3	29.2	AF407207	89.9	76.4
OTU18866	S1	OP3Div5	39.0	31.5	AF507707	84.8	100.0
OTU8538	S1	OP3Div5	40.4	33.2	EU491309	90.9	41.4
OTU12228	S1	OP3Div2	39.5	33.1	EU385720	86.2	100.0
OTU87	S1	OP3Div5	31.1	26.4	FJ205385	92.9	44.2
OTU21587	S1	OP3Div2	38.9	30.0	EU386066	87.4	42.0
OTU13227	S1	OP3Div3	35.8	28.5	AF407201	89.5	94.6
OTU8116	S1	OP3Div2	40.0	33.8	AY792313	87.8	99.8
OTU20170	S1	OP3Div2	39.6	32.8	AY792313	88.4	100.0
OTU6976	S1	OP3Div3	29.5	25.1	AF407207	92.7	44.4
OTU12832	S1	OP3Div3	37.9	29.8	FJ437841	85.5	94.7
OTU1264	S1	OP3Div5	28.0	24.3	FJ205385	97.8	35.5
OTU4046	S1	OP3Div2	40.3	33.3	FJ205236	87.2	100.0
OTU6030	S1	OP3Div6	39.8	32.6	AY050598	88.3	47.1
OTU18166	S1	OP3Div3	37.2	28.7	DQ404728	86.7	99.8
OTU15926	S1	OP3Div2	38.5	29.9	AY792313	90.8	92.8
OTU10128	S1	OP3Div5	38.9	30.2	FJ205385	87.6	52.1
OTU11069	S1	OP3Div3	39.2	31.6	AF407207	85.6	88.0
OTU3025	S1	OP3Div2	39.8	32.6	AY792313	89.4	100.0
OTU14534	S1	OP3Div3	38.6	31.0	AF407207	89.3	81.5
OTU2670	S1	OP3Div1	29.6	25.1	FJ516821	86.6	44.6
OTU484	S1	OP3Div3	35.2	29.8	AF407207	88.6	74.4
OTU8802	S1	OP3Div5	40.2	31.9	FJ205385	89.9	42.5
OTU6754	S1	OP3Div2	39.1	32.4	AY792313	85.4	99.8
OTU16507	S1	OP3Div3	32.2	27.1	AF407207	87.8	92.8
OTU9259	S1	OP3Div2	34.9	28.2	EU386066	88.4	46.8
OTU2627	S1	OP3Div5	39.9	32.8	AJ224540	92.5	40.3
OTU21763	S1	OP3Div2	39.4	30.7	AY627570	88.3	87.4
OTU17369	S1	OP3Div5	28.0	24.5	EU491309	98.0	37.4
OTU3646	S1	OP3Div5	30.0	25.1	EU335171	88.1	47.5
OTU16335	S1	OP3Div3	38.0	29.7	AY667264	87.1	94.5
OTU14645	S1	OP3Div2	29.5	25.0	EU881347	92.8	100.0
OTU21281	S1	OP3Div2	39.4	31.3	EU386007	90.5	43.3
OTU11688	S1	OP3Div3	37.4	29.3	AB232821	88.7	96.1
OTU901	S1	OP3Div2	38.6	32.4	AY373410	89.6	100.0
OTU5773	S1	OP3Div2	38.5	32.4	EU522667	87.1	91.9
OTU19949	S1	OP3Div2	29.5	24.9	EU385777	94.9	99.7
OTU8073	S1	OP3Div5	29.8	25.5	FJ205385	93.1	42.3
OTU600	S1	OP3Div5	39.9	31.4	AJ224540	89.8	50.7
OTU20051	S1	OP3Div3	37.7	29.9	DQ404728	97.0	100.0
OTU14321	S1	OP3Div5	39.5	31.4	EU245967	88.0	43.8
OTU18178	S1	OP3Div3	38.1	30.9	DQ837261	86.0	80.2
OTU6044	S1	OP3Div2	39.7	32.4	EU386066	91.3	100.0
OTU38	S1	OP3Div2	39.7	31.5	AJ567574	88.8	37.8
OTU14398	S1	OP3Div4	33.0	27.4	EU386021	89.4	100.0
OTU18446	S1	OP3Div3	39.2	31.9	AF407207	86.2	83.9
OTU3079	S1	OP3Div5	30.0	25.2	DQ676311	86.3	52.1
OTU20736	S1	OP3Div5	39.8	32.1	FJ205385	90.9	43.2
OTU3677	S1	OP3Div2	34.8	27.9	AY013695	92.3	47.7
OTU20892	S1	OP3Div3	38.2	31.1	DQ404728	91.6	99.8
OTU10611	S1	OP3Div3	39.4	31.3	AB232806	87.4	100.0
OTU21736	S1	OP3Div5	40.0	32.7	FJ205385	92.2	35.8
OTU13323	S1	OP3Div5	39.2	32.4	AM991275	92.2	100.0
OTU8027	S1	OP3Div2	40.3	32.8	EU937894	86.2	100.0
OTU8016	S1	OP3Div2	39.8	33.0	AY792313	86.9	100.0
OTU20397	S1	OP3Div5	39.8	33.0	AJ224540	88.3	48.3
OTU22121	S1	OP3Div2	39.9	31.8	EU385720	87.3	89.5
OTU17385	S1	OP3Div3	39.7	31.7	DQ404728	88.0	100.0
OTU7770	S1	OP3Div3	37.9	30.8	AB232806	87.5	99.4
OTU6999	S1	OP3Div3	38.2	29.6	DQ088765	87.1	42.9
OTU20847	S1	OP3Div2	29.6	25.3	EF602487	91.6	95.9
OTU3564	S1	OP3Div3	38.5	30.4	AB232806	86.9	99.8
OTU21967	S1	OP3Div2	30.0	25.2	EU385956	94.1	100.0
OTU21654	S1	OP3Div3	36.8	30.2	AF407207	85.8	75.8
OTU14735	S1	OP3Div5	37.7	28.9	EU491309	90.1	49.5
OTU20600	S1	OP3Div2	29.5	25.0	EU385720	86.4	80.2
OTU17164	S1	OP3Div2	40.0	32.8	AY792313	90.9	100.0
OTU20019	S1	OP3Div3	29.5	25.0	AF407201	92.6	84.0
OTU15353	S1	OP3Div3	38.6	32.8	AY667264	88.0	88.5
OTU13144	S1	OP3Div2	40.0	31.5	AY627570	91.5	88.1
OTU6050	S1	OP3Div2	37.5	29.6	EU385720	86.3	93.9
OTU20793	S1	OP3Div3	37.4	30.6	AB232806	86.4	99.4
OTU21959	S1	OP3Div5	38.2	30.0	EU236377	87.7	49.6
OTU17499	S1	OP3Div2	40.0	31.4	EU937894	86.9	99.8
OTU15938	S1	OP3Div5	35.2	28.4	FJ205385	89.2	46.5
OTU2159	S1	OP3Div2	32.4	27.4	AY792313	90.8	100.0
OTU13650	S1	OP3Div5	39.6	31.7	FJ205385	85.7	50.1
OTU11365	S1	OP3Div5	34.4	27.8	AF507707	91.9	44.1
OTU3331	S1	OP3Div2	39.8	32.4	AY792313	88.0	100.0
OTU11876	S1	OP3Div2	39.8	32.4	AY792313	86.2	100.0
OTU19366	S1	OP3Div3	36.6	31.0	DQ404728	85.9	98.2
OTU5276	S1	OP3Div2	39.9	32.8	EU386066	88.4	99.4
OTU20133	S1	OP3Div2	39.7	32.7	AY792313	89.7	100.0
OTU15640	S1	OP3Div3	37.9	30.3	DQ404728	89.5	100.0
OTU5524	S1	OP3Div3	30.6	26.1	DQ088765	91.8	38.8
OTU1469	S1	OP3Div2	29.5	25.0	EF602487	87.8	74.4
OTU10712	S1	OP3Div3	39.0	30.3	AF407207	90.6	74.1
OTU14538	S1	OP3Div3	36.4	29.0	AB232806	89.3	96.3
OTU8050	S1	OP3Div1	39.0	30.3	AB294345	90.0	41.6
OTU11546	S1	OP3Div5	39.8	31.6	EU050948	91.4	42.6
OTU7237	S1	OP3Div3	39.2	31.4	DQ404728	85.9	99.8
OTU6842	S1	OP3Div3	39.0	32.4	AF407207	82.6	40.2
OTU19145	S1	OP3Div2	38.2	29.9	AJ567574	88.7	43.8
OTU7663	S1	OP3Div5	30.2	26.2	AJ224540	89.3	50.0
OTU4996	S1	OP3Div1	35.1	28.3	AB294345	88.5	43.8
OTU19731	S1	OP3Div2	39.8	33.0	AY792313	87.1	100.0
OTU17708	S1	OP3Div3	39.6	31.8	AF407207	88.9	40.6
OTU3687	S1	OP3Div3	39.6	31.5	AJ390471	87.3	83.3
OTU7585	S1	OP3Div2	35.6	29.6	EU937894	85.9	41.5
OTU14144	S1	OP3Div3	38.3	30.0	AF407207	86.6	87.5
OTU7077	S1	OP3Div2	39.2	32.4	EF602487	90.2	96.6
OTU14583	S1	OP3Div2	38.6	30.0	FJ437903	85.4	91.0
OTU22173	S1	OP3Div5	20.9	12.1	AY775535	100.0	16.0
OTU18624	S1	OP3Div2	38.2	30.6	EU386066	88.1	39.6
OTU12209	S1	OP3Div5	29.6	25.3	EU491309	97.4	38.8
OTU7992	S1	OP3Div3	39.1	30.2	AF407201	89.8	42.8
OTU18798	S1	OP3Div2	39.8	32.6	AY792313	89.8	100.0
OTU10191	S1	OP3Div2	39.8	33.3	AY792313	91.4	99.8
OTU6226	S1	OP3Div5	37.7	31.5	EU101223	87.6	48.4
OTU14263	S1	OP3Div5	37.6	29.0	FJ205385	88.6	48.4
OTU10090	S1	OP3Div2	39.7	32.8	AY792313	89.0	100.0
OTU4894	S1	OP3Div3	30.6	26.0	AB248654	90.7	38.9
OTU1575	S1	OP3Div2	30.7	26.1	EU522667	90.8	84.8
OTU2459	S1	OP3Div2	40.2	32.8	AY013695	90.6	52.9
OTU19124	S1	OP3Div2	38.9	32.1	AY373410	90.3	100.0
OTU18333	S1	OP3Div3	37.3	28.9	AY667264	88.2	96.5
OTU13463	S1	OP3Div3	39.4	31.0	AB232806	87.8	100.0
OTU10861	S1	OP3Div5	29.5	24.6	AY661975	86.5	44.9
OTU7120	S1	OP3Div3	37.7	30.3	AF407201	87.7	95.6
