#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Flag
OTU8821	S1	OP3Div2	39.3	30.9	FRAGMENT_LARGE
OTU10796	S1	OP3Div2	29.7	25.1	FRAGMENT_LARGE
OTU21905	S1	OP3Div2	30.5	25.8	FRAGMENT_LARGE
OTU14695	S1	OP3Div2	39.0	32.5	FRAGMENT_LARGE
OTU12678	S1	OP3Div2	29.5	25.3	FRAGMENT_LARGE
OTU19035	S1	OP3Div2	37.4	28.8	FRAGMENT_LARGE
OTU617	S1	OP3Div2	39.1	30.7	FRAGMENT_LARGE
OTU13712	S1	OP3Div2	29.5	25.0	FRAGMENT_LARGE
OTU7808	S1	OP3Div2	29.5	25.1	FRAGMENT_LARGE
OTU10473	S1	OP3Div2	39.5	32.5	FRAGMENT_LARGE
OTU6390	S1	OP3Div2	30.0	25.7	FRAGMENT_LARGE
OTU19949	S1	OP3Div2	29.5	24.9	FRAGMENT_LARGE
OTU1467	S1	OP3Div2	39.9	32.6	FRAGMENT_LARGE
OTU17683	S1	OP3Div2	39.4	32.1	FRAGMENT_LARGE
OTU5612	S1	OP3Div2	30.1	25.9	FRAGMENT_LARGE
OTU17462	S1	OP3Div2	30.1	25.9	FRAGMENT_LARGE
OTU14314	S1	OP3Div2	29.9	25.4	FRAGMENT_LARGE
OTU993	S1	OP3Div2	39.9	32.5	FRAGMENT_LARGE
OTU12597	S1	OP3Div2	39.5	32.8	FRAGMENT_LARGE
OTU1196	S1	OP3Div2	29.5	25.0	FRAGMENT_LARGE
OTU19585	S1	OP3Div2	39.3	32.6	FRAGMENT_LARGE
OTU654	S1	OP3Div2	38.2	30.5	FRAGMENT_LARGE
OTU19013	S1	OP3Div2	29.5	24.9	FRAGMENT_LARGE
OTU6219	S1	OP3Div2	39.6	31.4	FRAGMENT_LARGE
OTU6463	S1	OP3Div2	39.8	31.3	FRAGMENT_LARGE
OTU20724	S1	OP3Div2	39.2	30.7	FRAGMENT_LARGE
OTU2627	S1	OP3Div2	39.9	32.8	FRAGMENT_LARGE
OTU4847	S1	OP3Div2	29.4	24.5	FRAGMENT_LARGE
OTU13308	S1	OP3Div2	39.9	33.2	FRAGMENT_LARGE
OTU15928	S1	OP3Div2	39.9	32.2	FRAGMENT_LARGE
OTU17806	S1	OP3Div2	40.0	33.2	FRAGMENT_LARGE
OTU6354	S1	OP3Div2	39.5	32.2	FRAGMENT_LARGE
OTU13146	S1	OP3Div2	39.7	32.0	FRAGMENT_LARGE
OTU21210	S1	OP3Div2	33.8	28.4	FRAGMENT_LARGE
OTU12055	S1	OP3Div2	39.6	31.4	FRAGMENT_LARGE
OTU9862	S1	OP3Div2	40.0	32.6	FRAGMENT_LARGE
OTU22121	S1	OP3Div2	39.9	31.8	FRAGMENT_LARGE
OTU2067	S1	OP3Div2	38.1	29.4	FRAGMENT_LARGE
OTU9462	S1	OP3Div2	40.2	33.7	FRAGMENT_LARGE
OTU11086	S1	OP3Div2	40.0	33.2	FRAGMENT_LARGE
OTU18563	S1	OP3Div2	35.0	28.2	FRAGMENT_LARGE
OTU20120	S1	OP3Div2	30.2	25.4	FRAGMENT_LARGE
OTU15575	S1	OP3Div2	40.4	32.6	FRAGMENT_LARGE
OTU17819	S1	OP3Div2	39.6	31.9	FRAGMENT_LARGE
OTU13100	S1	OP3Div2	29.6	25.6	FRAGMENT_LARGE
OTU6389	S1	OP3Div2	29.4	25.7	FRAGMENT_LARGE
OTU21454	S1	OP3Div2	31.2	26.6	FRAGMENT_LARGE
OTU15342	S1	OP3Div2	39.3	30.7	FRAGMENT_LARGE
OTU6600	S1	OP3Div2	29.9	25.1	FRAGMENT_LARGE
OTU8594	S1	OP3Div2	30.1	25.9	FRAGMENT_LARGE
OTU20361	S1	OP3Div2	29.4	25.3	FRAGMENT_LARGE
OTU346	S1	OP3Div2	30.0	25.8	FRAGMENT_LARGE
OTU20598	S1	OP3Div2	29.5	25.0	FRAGMENT_LARGE
OTU5283	S1	OP3Div2	30.2	25.8	FRAGMENT_LARGE
OTU21599	S1	OP3Div2	39.3	30.9	FRAGMENT_LARGE
OTU8073	S1	OP3Div2	29.8	25.5	FRAGMENT_LARGE
OTU11912	S1	OP3Div2	39.4	33.4	FRAGMENT_LARGE
OTU20001	S1	OP3Div2	40.0	33.6	FRAGMENT_LARGE
OTU18443	S1	OP3Div2	39.7	33.0	FRAGMENT_LARGE
OTU20597	S1	OP3Div2	29.6	24.8	FRAGMENT_LARGE
OTU5733	S1	OP3Div2	39.7	30.7	FRAGMENT_LARGE
OTU11112	S1	OP3Div2	38.6	29.3	FRAGMENT_LARGE
OTU18758	S1	OP3Div2	33.4	27.8	FRAGMENT_LARGE
OTU10414	S1	OP3Div2	36.8	28.7	FRAGMENT_LARGE
OTU14050	S1	OP3Div2	33.7	27.9	FRAGMENT_LARGE
OTU6165	S1	OP3Div2	38.9	30.2	FRAGMENT_LARGE
OTU18081	S1	OP3Div2	35.0	28.2	FRAGMENT_LARGE
OTU3575	S1	OP3Div2	35.0	28.2	FRAGMENT_LARGE
OTU13157	S1	OP3Div2	38.6	29.9	FRAGMENT_LARGE
OTU13143	S1	OP3Div2	38.9	30.2	FRAGMENT_LARGE
OTU20834	S1	OP3Div2	40.2	31.8	FRAGMENT_LARGE
OTU12677	S1	OP3Div2	38.4	29.3	FRAGMENT_LARGE
OTU7304	S1	OP3Div2	37.0	28.8	FRAGMENT_LARGE
OTU6350	S1	OP3Div2	39.4	31.1	FRAGMENT_LARGE
OTU12345	S1	OP3Div2	39.9	31.8	FRAGMENT_LARGE
OTU9366	S1	OP3Div2	30.2	25.4	FRAGMENT_LARGE
OTU15412	S1	OP3Div2	38.6	30.0	FRAGMENT_LARGE
OTU112	S1	OP3Div2	39.7	30.4	FRAGMENT_LARGE
OTU3358	S1	OP3Div2	38.0	29.9	FRAGMENT_LARGE
OTU5842	S1	OP3Div2	37.7	31.0	FRAGMENT_LARGE
OTU2625	S1	OP3Div2	40.0	32.7	FRAGMENT_LARGE
OTU18688	S1	OP3Div2	39.9	31.7	FRAGMENT_LARGE
OTU21706	S1	OP3Div2	39.8	31.6	FRAGMENT_LARGE
OTU7639	S1	OP3Div2	40.0	32.8	FRAGMENT_LARGE
OTU14803	S1	OP3Div2	40.0	32.9	FRAGMENT_LARGE
OTU1310	S1	OP3Div2	39.9	33.4	FRAGMENT_LARGE
OTU9350	S1	OP3Div2	40.0	32.5	FRAGMENT_LARGE
OTU19176	S1	OP3Div2	38.9	32.7	FRAGMENT_LARGE
OTU20977	S1	OP3Div2	40.0	32.9	FRAGMENT_LARGE
OTU17132	S1	OP3Div2	40.0	32.9	FRAGMENT_LARGE
OTU7875	S1	OP3Div2	38.2	29.6	FRAGMENT_LARGE
OTU21736	S1	OP3Div2	40.0	32.7	FRAGMENT_LARGE
OTU7746	S1	OP3Div2	30.0	25.4	FRAGMENT_LARGE
OTU8532	S1	OP3Div2	39.7	33.0	FRAGMENT_LARGE
OTU10188	S1	OP3Div2	40.0	32.8	FRAGMENT_LARGE
OTU12035	S1	OP3Div2	39.5	32.8	FRAGMENT_LARGE
OTU10209	S1	OP3Div2	40.0	33.5	FRAGMENT_LARGE
OTU18348	S1	OP3Div2	39.9	33.2	FRAGMENT_LARGE
OTU3925	S1	OP3Div2	40.0	32.9	FRAGMENT_LARGE
OTU14667	S1	OP3Div2	40.2	32.4	FRAGMENT_LARGE
OTU14310	S1	OP3Div2	39.4	33.1	FRAGMENT_LARGE
OTU15188	S1	OP3Div2	39.9	31.7	FRAGMENT_LARGE
OTU13846	S1	OP3Div2	40.0	33.2	FRAGMENT_LARGE
OTU9360	S1	OP3Div2	40.0	32.7	FRAGMENT_LARGE
OTU636	S1	OP3Div2	40.0	32.5	FRAGMENT_LARGE
OTU5241	S1	OP3Div2	39.9	32.4	FRAGMENT_LARGE
OTU17449	S1	OP3Div2	39.9	32.6	FRAGMENT_LARGE
OTU1648	S1	OP3Div2	39.9	32.0	FRAGMENT_LARGE
OTU21710	S1	OP3Div2	40.2	32.1	FRAGMENT_LARGE
OTU11546	S1	OP3Div2	39.8	31.6	FRAGMENT_LARGE
OTU3936	S1	OP3Div2	39.5	31.3	FRAGMENT_LARGE
OTU1511	S1	OP3Div2	30.0	25.4	FRAGMENT_LARGE
OTU15824	S1	OP3Div2	39.9	33.4	FRAGMENT_LARGE
OTU8593	S1	OP3Div2	30.0	25.5	FRAGMENT_LARGE
OTU13489	S1	OP3Div2	39.2	32.8	FRAGMENT_LARGE
OTU6044	S1	OP3Div2	39.7	32.4	FRAGMENT_LARGE
OTU7464	S1	OP3Div2	39.6	31.1	FRAGMENT_LARGE
OTU19015	S1	OP3Div2	39.4	32.8	FRAGMENT_LARGE
OTU1226	S1	OP3Div2	39.6	33.4	FRAGMENT_LARGE
OTU9361	S1	OP3Div2	39.5	33.2	FRAGMENT_LARGE
OTU2999	S1	OP3Div2	39.6	31.4	FRAGMENT_LARGE
OTU18209	S1	OP3Div2	40.0	32.4	FRAGMENT_LARGE
OTU1327	S1	OP3Div2	38.1	29.4	FRAGMENT_LARGE
OTU18086	S1	OP3Div2	40.0	32.4	FRAGMENT_LARGE
OTU16622	S1	OP3Div2	39.6	31.4	FRAGMENT_LARGE
OTU9613	S1	OP3Div2	39.6	31.0	FRAGMENT_LARGE
OTU19942	S1	OP3Div2	39.3	32.3	FRAGMENT_LARGE
OTU16839	S1	OP3Div2	39.6	30.8	FRAGMENT_LARGE
OTU8910	S1	OP3Div2	34.9	28.2	FRAGMENT_LARGE
OTU21997	S1	OP3Div2	40.0	33.2	FRAGMENT_LARGE
OTU21934	S1	OP3Div2	39.9	32.9	FRAGMENT_LARGE
OTU877	S1	OP3Div2	37.8	29.0	FRAGMENT_LARGE
OTU5276	S1	OP3Div2	39.9	32.8	FRAGMENT_LARGE
OTU10850	S1	OP3Div2	37.7	29.6	FRAGMENT_LARGE
OTU6442	S1	OP3Div2	29.6	25.2	FRAGMENT_LARGE
OTU16092	S1	OP3Div2	29.5	25.0	FRAGMENT_LARGE
OTU4865	S1	OP3Div2	39.8	31.7	FRAGMENT_LARGE
OTU14040	S1	OP3Div2	39.8	31.0	FRAGMENT_LARGE
OTU17493	S1	OP3Div2	28.1	22.5	FRAGMENT_LARGE
OTU9352	S1	OP3Div2	30.1	25.0	FRAGMENT_LARGE
OTU9253	S1	OP3Div2	40.1	31.9	FRAGMENT_LARGE
OTU21486	S1	OP3Div2	35.1	28.2	FRAGMENT_LARGE
OTU2589	S1	OP3Div2	39.7	32.6	FRAGMENT_LARGE
OTU3511	S1	OP3Div2	40.0	32.6	FRAGMENT_LARGE
OTU14173	S1	OP3Div2	40.0	32.1	FRAGMENT_LARGE
OTU8744	S1	OP3Div2	39.8	31.7	FRAGMENT_LARGE
OTU7121	S1	OP3Div2	39.6	32.1	FRAGMENT_LARGE
OTU20624	S1	OP3Div2	32.0	27.1	FRAGMENT_LARGE
OTU19843	S1	OP3Div2	39.6	31.8	FRAGMENT_LARGE
OTU4894	S1	OP3Div2	30.6	26.0	FRAGMENT_LARGE
OTU600	S1	OP3Div2	39.9	31.4	FRAGMENT_LARGE
OTU10918	S1	OP3Div2	40.0	32.4	FRAGMENT_LARGE
OTU14316	S1	OP3Div2	39.9	32.3	FRAGMENT_LARGE
OTU11196	S1	OP3Div2	39.6	31.1	FRAGMENT_LARGE
OTU1355	S1	OP3Div2	40.0	32.6	FRAGMENT_LARGE
OTU12976	S1	OP3Div2	40.2	33.7	FRAGMENT_LARGE
OTU15166	S1	OP3Div2	40.0	33.0	FRAGMENT_LARGE
OTU11080	S1	OP3Div2	39.9	31.8	FRAGMENT_LARGE
OTU4584	S1	OP3Div2	40.0	32.4	FRAGMENT_LARGE
OTU17113	S1	OP3Div2	39.6	31.4	FRAGMENT_LARGE
OTU8308	S1	OP3Div2	39.6	31.0	FRAGMENT_LARGE
OTU16519	S1	OP3Div2	39.3	31.4	FRAGMENT_LARGE
OTU8358	S1	OP3Div2	40.0	32.6	FRAGMENT_LARGE
OTU18182	S1	OP3Div2	39.8	31.6	FRAGMENT_LARGE
OTU12821	S1	OP3Div2	40.2	31.8	FRAGMENT_LARGE
OTU4078	S1	OP3Div2	40.0	33.3	FRAGMENT_LARGE
OTU10740	S1	OP3Div2	39.6	31.4	FRAGMENT_LARGE
OTU10795	S1	OP3Div2	39.9	32.3	FRAGMENT_LARGE
OTU14387	S1	OP3Div2	29.6	25.4	FRAGMENT_LARGE
OTU18103	S1	OP3Div2	30.7	26.1	FRAGMENT_LARGE
OTU2576	S1	OP3Div2	30.0	25.1	FRAGMENT_LARGE
OTU9958	S1	OP3Div2	36.5	28.2	FRAGMENT_LARGE
OTU17322	S1	OP3Div2	30.1	25.4	FRAGMENT_LARGE
OTU14669	S1	OP3Div2	30.5	26.0	FRAGMENT_LARGE
OTU17068	S1	OP3Div2	29.6	25.0	FRAGMENT_LARGE
OTU2573	S1	OP3Div2	30.5	25.9	FRAGMENT_LARGE
OTU623	S1	OP3Div2	30.7	26.1	FRAGMENT_LARGE
OTU18077	S1	OP3Div2	39.9	32.9	FRAGMENT_LARGE
OTU3646	S1	OP3Div2	30.0	25.1	FRAGMENT_LARGE
OTU17915	S1	OP3Div2	39.4	33.2	FRAGMENT_LARGE
OTU3453	S1	OP3Div2	29.9	25.7	FRAGMENT_LARGE
OTU13625	S1	OP3Div2	30.2	25.8	FRAGMENT_LARGE
OTU5060	S1	OP3Div2	30.1	25.8	FRAGMENT_LARGE
OTU12228	S1	OP3Div2	39.5	33.1	FRAGMENT_LARGE
OTU20900	S1	OP3Div2	30.1	25.4	FRAGMENT_LARGE
OTU6179	S1	OP3Div2	39.7	31.3	FRAGMENT_LARGE
OTU18907	S1	OP3Div2	30.7	26.1	FRAGMENT_LARGE
OTU13102	S1	OP3Div2	40.0	31.5	FRAGMENT_LARGE
OTU6050	S1	OP3Div2	37.5	29.6	FRAGMENT_LARGE
OTU11293	S1	OP3Div2	33.9	27.5	FRAGMENT_LARGE
OTU18804	S1	OP3Div2	30.0	25.8	FRAGMENT_LARGE
OTU16184	S1	OP3Div2	39.8	33.0	FRAGMENT_LARGE
OTU8906	S1	OP3Div2	30.0	25.7	FRAGMENT_LARGE
OTU16571	S1	OP3Div2	31.5	26.8	FRAGMENT_LARGE
OTU12218	S1	OP3Div2	30.5	25.9	FRAGMENT_LARGE
OTU15331	S1	OP3Div2	29.7	25.0	FRAGMENT_LARGE
OTU11482	S1	OP3Div2	29.8	24.9	FRAGMENT_LARGE
OTU19404	S1	OP3Div2	30.4	25.6	FRAGMENT_LARGE
OTU9803	S1	OP3Div2	39.0	30.0	FRAGMENT_LARGE
OTU5537	S1	OP3Div2	39.7	32.8	FRAGMENT_LARGE
OTU13165	S1	OP3Div2	39.4	32.8	FRAGMENT_LARGE
OTU11985	S1	OP3Div2	25.9	17.1	FRAGMENT_LARGE
OTU13477	S1	OP3Div5	38.0	29.4	FRAGMENT_LARGE
OTU8850	S1	OP3Div5	32.7	27.5	FRAGMENT_LARGE
OTU19768	S1	OP3Div5	37.4	29.6	FRAGMENT_LARGE
OTU21248	S1	OP3Div5	39.3	31.1	FRAGMENT_LARGE
OTU8421	S1	OP3Div5	39.3	31.1	FRAGMENT_LARGE
OTU17721	S1	OP3Div5	38.9	30.2	FRAGMENT_LARGE
OTU14891	S1	OP3Div5	39.6	31.7	FRAGMENT_LARGE
OTU20069	S1	OP3Div5	38.2	30.0	FRAGMENT_LARGE
OTU14796	S1	OP3Div5	38.0	29.8	FRAGMENT_LARGE
OTU16393	S1	OP3Div5	38.5	29.8	FRAGMENT_LARGE
OTU15087	S1	OP3Div5	31.4	26.9	FRAGMENT_LARGE
OTU6289	S1	OP3Div5	30.8	26.4	FRAGMENT_LARGE
OTU9378	S1	OP3Div5	37.8	29.1	FRAGMENT_LARGE
OTU12607	S1	OP3Div5	37.8	29.1	FRAGMENT_LARGE
OTU19551	S1	OP3Div5	37.4	29.6	FRAGMENT_LARGE
OTU19824	S1	OP3Div5	37.3	29.1	FRAGMENT_LARGE
OTU11711	S1	OP3Div5	38.3	30.0	FRAGMENT_LARGE
OTU13828	S1	OP3Div5	38.3	30.0	FRAGMENT_LARGE
OTU18878	S1	OP3Div5	28.8	24.3	FRAGMENT_LARGE
OTU10815	S1	OP3Div5	38.6	30.7	FRAGMENT_LARGE
OTU18364	S1	OP3Div5	29.6	25.4	FRAGMENT_LARGE
OTU1824	S1	OP3Div5	39.2	31.7	FRAGMENT_LARGE
OTU12107	S1	OP3Div5	37.5	29.7	FRAGMENT_LARGE
OTU17134	S1	OP3Div5	39.2	33.2	FRAGMENT_LARGE
OTU13479	S1	OP3Div5	38.3	30.0	FRAGMENT_LARGE
OTU2100	S1	OP3Div5	39.2	32.8	FRAGMENT_LARGE
OTU2501	S1	OP3Div5	37.3	29.2	FRAGMENT_LARGE
OTU20684	S1	OP3Div5	38.9	31.0	FRAGMENT_LARGE
OTU3249	S1	OP3Div5	30.5	26.0	FRAGMENT_LARGE
OTU13286	S1	OP3Div5	30.2	26.0	FRAGMENT_LARGE
OTU13288	S1	OP3Div5	29.5	25.1	FRAGMENT_LARGE
OTU17352	S1	OP3Div5	39.6	33.1	FRAGMENT_LARGE
OTU13480	S1	OP3Div5	29.0	24.6	FRAGMENT_LARGE
OTU14864	S1	OP3Div5	39.0	31.4	FRAGMENT_LARGE
OTU5298	S1	OP3Div5	39.6	34.0	FRAGMENT_LARGE
OTU5173	S1	OP3Div5	39.2	32.8	FRAGMENT_LARGE
OTU10922	S1	OP3Div5	39.3	33.4	FRAGMENT_LARGE
OTU10635	S1	OP3Div5	39.2	32.8	FRAGMENT_LARGE
OTU12405	S1	OP3Div5	39.2	33.4	FRAGMENT_LARGE
OTU13706	S1	OP3Div5	39.2	32.2	FRAGMENT_LARGE
OTU14424	S1	OP3Div5	38.9	32.2	FRAGMENT_LARGE
OTU518	S1	OP3Div5	25.6	17.6	FRAGMENT_LARGE
OTU8493	S1	OP3Div5	31.4	27.1	FRAGMENT_LARGE
OTU12809	S1	OP3Div5	39.2	32.8	FRAGMENT_LARGE
OTU9605	S1	OP3Div5	39.2	32.0	FRAGMENT_LARGE
OTU4606	S1	OP3Div5	38.5	30.3	FRAGMENT_LARGE
OTU18866	S1	OP3Div5	39.0	31.5	FRAGMENT_LARGE
OTU11743	S1	OP3Div5	38.9	31.0	FRAGMENT_LARGE
OTU11006	S1	OP3Div5	39.0	30.3	FRAGMENT_LARGE
OTU1995	S1	OP3Div5	37.1	29.2	FRAGMENT_LARGE
OTU12483	S1	OP3Div5	28.8	24.4	FRAGMENT_LARGE
OTU5534	S1	OP3Div5	38.3	30.0	FRAGMENT_LARGE
OTU18620	S1	OP3Div5	38.2	30.7	FRAGMENT_LARGE
OTU4313	S1	OP3Div5	38.3	30.0	FRAGMENT_LARGE
OTU2825	S1	OP3Div5	31.6	27.2	FRAGMENT_LARGE
OTU17461	S1	OP3Div5	31.6	27.2	FRAGMENT_LARGE
OTU1170	S1	OP3Div5	37.3	28.9	FRAGMENT_LARGE
OTU11701	S1	OP3Div5	37.6	29.8	FRAGMENT_LARGE
OTU14373	S1	OP3Div5	34.2	27.9	FRAGMENT_LARGE
OTU2022	S1	OP3Div5	35.8	28.5	FRAGMENT_LARGE
OTU15679	S1	OP3Div5	38.3	30.0	FRAGMENT_LARGE
OTU21835	S1	OP3Div5	39.2	32.8	FRAGMENT_LARGE
OTU10560	S1	OP3Div5	38.4	31.0	FRAGMENT_LARGE
OTU13773	S1	OP3Div5	33.4	27.8	FRAGMENT_LARGE
OTU10066	S1	OP3Div5	39.4	31.4	FRAGMENT_LARGE
OTU14289	S1	OP3Div5	39.6	32.8	FRAGMENT_LARGE
OTU1593	S1	OP3Div5	38.2	30.0	FRAGMENT_LARGE
OTU2905	S1	OP3Div5	30.9	26.4	FRAGMENT_LARGE
OTU18143	S1	OP3Div5	34.6	28.0	FRAGMENT_LARGE
OTU14465	S1	OP3Div5	34.2	27.9	FRAGMENT_LARGE
OTU2683	S1	OP3Div5	38.8	30.7	FRAGMENT_LARGE
OTU16766	S1	OP3Div5	32.5	27.5	FRAGMENT_LARGE
OTU14254	S1	OP3Div5	38.2	30.0	FRAGMENT_LARGE
OTU9507	S1	OP3Div5	29.6	25.4	FRAGMENT_LARGE
OTU14260	S1	OP3Div5	31.4	26.8	FRAGMENT_LARGE
OTU16613	S1	OP3Div5	32.3	27.3	FRAGMENT_LARGE
OTU17422	S1	OP3Div2	40.2	32.4	FRAGMENT_LARGE
OTU2733	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU14889	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU9066	S1	OP3Div2	40.3	33.7	FRAGMENT_LARGE
OTU6245	S1	OP3Div2	40.0	33.6	FRAGMENT_LARGE
OTU621	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU1696	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU16837	S1	OP3Div2	30.8	26.4	FRAGMENT_LARGE
OTU7782	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU2051	S1	OP3Div2	30.6	26.1	FRAGMENT_LARGE
OTU7516	S1	OP3Div2	30.5	25.8	FRAGMENT_LARGE
OTU12987	S1	OP3Div2	30.1	25.4	FRAGMENT_LARGE
OTU3048	S1	OP3Div2	31.1	26.4	FRAGMENT_LARGE
OTU10186	S1	OP3Div2	30.0	25.4	FRAGMENT_LARGE
OTU14689	S1	OP3Div2	30.8	26.4	FRAGMENT_LARGE
OTU2476	S1	OP3Div2	39.8	32.8	FRAGMENT_LARGE
OTU15295	S1	OP3Div2	40.4	33.7	FRAGMENT_LARGE
OTU21532	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU21967	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU455	S1	OP3Div2	39.8	33.1	FRAGMENT_LARGE
OTU13525	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU1352	S1	OP3Div2	30.7	26.2	FRAGMENT_LARGE
OTU21483	S1	OP3Div2	30.3	25.9	FRAGMENT_LARGE
OTU7059	S1	OP3Div2	30.0	25.4	FRAGMENT_LARGE
OTU4373	S1	OP3Div2	39.1	32.6	FRAGMENT_LARGE
OTU16369	S1	OP3Div2	30.6	25.9	FRAGMENT_LARGE
OTU16370	S1	OP3Div2	26.4	18.8	FRAGMENT_LARGE
OTU13462	S1	OP3Div2	30.1	25.4	FRAGMENT_LARGE
OTU20759	S1	OP3Div2	30.1	25.5	FRAGMENT_LARGE
OTU1734	S1	OP3Div2	30.7	26.2	FRAGMENT_LARGE
OTU12728	S1	OP3Div2	40.0	32.9	FRAGMENT_LARGE
OTU3148	S1	OP3Div2	40.0	33.2	FRAGMENT_LARGE
OTU7267	S1	OP3Div2	30.8	26.4	FRAGMENT_LARGE
OTU4516	S1	OP3Div2	30.0	25.5	FRAGMENT_LARGE
OTU613	S1	OP3Div2	29.5	25.1	FRAGMENT_LARGE
OTU13048	S1	OP3Div2	40.1	31.7	FRAGMENT_LARGE
OTU15305	S1	OP3Div2	30.6	26.1	FRAGMENT_LARGE
OTU6911	S1	OP3Div2	39.0	30.0	FRAGMENT_LARGE
OTU11702	S1	OP3Div2	30.2	25.7	FRAGMENT_LARGE
OTU11806	S1	OP3Div2	30.0	25.4	FRAGMENT_LARGE
OTU19970	S1	OP3Div2	37.8	29.4	FRAGMENT_LARGE
OTU7221	S1	OP3Div2	40.1	31.7	FRAGMENT_LARGE
OTU2021	S1	OP3Div2	30.0	25.2	FRAGMENT_LARGE
OTU11370	S1	OP3Div2	30.3	25.9	FRAGMENT_LARGE
OTU6721	S1	OP3Div2	39.6	33.1	FRAGMENT_LARGE
OTU14093	S1	OP3Div2	39.4	30.7	FRAGMENT_LARGE
OTU5699	S1	OP3Div2	34.6	28.2	FRAGMENT_LARGE
OTU18682	S1	OP3Div2	39.6	31.1	FRAGMENT_LARGE
OTU14361	S1	OP3Div2	39.4	31.1	FRAGMENT_LARGE
OTU12524	S1	OP3Div2	38.0	29.3	FRAGMENT_LARGE
OTU2777	S1	OP3Div2	37.2	28.8	FRAGMENT_LARGE
OTU18988	S1	OP3Div2	36.2	28.5	FRAGMENT_LARGE
OTU21741	S1	OP3Div2	38.6	30.0	FRAGMENT_LARGE
OTU21742	S1	OP3Div2	37.2	28.8	FRAGMENT_LARGE
OTU4221	S1	OP3Div2	39.2	30.8	FRAGMENT_LARGE
OTU14199	S1	OP3Div2	39.0	30.3	FRAGMENT_LARGE
OTU5731	S1	OP3Div2	39.7	30.7	FRAGMENT_LARGE
OTU16722	S1	OP3Div2	37.5	29.0	FRAGMENT_LARGE
OTU12320	S1	OP3Div2	39.4	30.2	FRAGMENT_LARGE
OTU7408	S1	OP3Div2	30.1	25.9	FRAGMENT_LARGE
OTU16397	S1	OP3Div2	39.4	31.4	FRAGMENT_LARGE
OTU10764	S1	OP3Div2	38.0	29.8	FRAGMENT_LARGE
OTU21959	S1	OP3Div2	38.2	30.0	FRAGMENT_LARGE
OTU4501	S1	OP3Div2	39.0	30.3	FRAGMENT_LARGE
OTU7452	S1	OP3Div2	39.0	30.2	FRAGMENT_LARGE
OTU9667	S1	OP3Div2	35.2	28.2	FRAGMENT_LARGE
OTU7765	S1	OP3Div2	39.6	31.7	FRAGMENT_LARGE
OTU16623	S1	OP3Div2	38.9	30.6	FRAGMENT_LARGE
OTU10499	S1	OP3Div2	38.5	29.9	FRAGMENT_LARGE
OTU8595	S1	OP3Div2	39.1	30.3	FRAGMENT_LARGE
OTU3974	S1	OP3Div2	38.5	30.0	FRAGMENT_LARGE
OTU17998	S1	OP3Div2	38.5	29.9	FRAGMENT_LARGE
OTU6720	S1	OP3Div2	39.8	32.0	FRAGMENT_LARGE
OTU20271	S1	OP3Div2	25.2	17.6	FRAGMENT_LARGE
OTU11883	S1	OP3Div2	30.1	25.7	FRAGMENT_LARGE
OTU1833	S1	OP3Div2	39.4	30.9	FRAGMENT_LARGE
OTU1955	S1	OP3Div2	40.2	33.1	FRAGMENT_LARGE
OTU10437	S1	OP3Div2	39.0	30.2	FRAGMENT_LARGE
OTU12408	S1	OP3Div2	39.4	30.9	FRAGMENT_LARGE
OTU15963	S1	OP3Div2	31.2	26.5	FRAGMENT_LARGE
OTU2137	S1	OP3Div2	38.2	29.9	FRAGMENT_LARGE
OTU12502	S1	OP3Div2	39.1	30.5	FRAGMENT_LARGE
OTU20438	S1	OP3Div2	38.0	29.5	FRAGMENT_LARGE
OTU20439	S1	OP3Div2	37.7	28.9	FRAGMENT_LARGE
OTU20040	S1	OP3Div2	39.0	30.2	FRAGMENT_LARGE
OTU13144	S1	OP3Div2	40.0	31.5	FRAGMENT_LARGE
OTU16286	S1	OP3Div2	38.0	29.7	FRAGMENT_LARGE
OTU21763	S1	OP3Div2	39.4	30.7	FRAGMENT_LARGE
OTU3759	S1	OP3Div2	38.5	29.8	FRAGMENT_LARGE
OTU14583	S1	OP3Div2	38.6	30.0	FRAGMENT_LARGE
OTU6634	S1	OP3Div2	38.0	29.5	FRAGMENT_LARGE
OTU17523	S1	OP3Div2	38.8	29.7	FRAGMENT_LARGE
OTU5420	S1	OP3Div2	31.4	26.8	FRAGMENT_LARGE
OTU8256	S1	OP3Div2	38.9	30.0	FRAGMENT_LARGE
OTU294	S1	OP3Div2	37.7	30.5	FRAGMENT_LARGE
OTU11208	S1	OP3Div2	38.1	29.7	FRAGMENT_LARGE
OTU18833	S1	OP3Div2	29.9	24.9	FRAGMENT_LARGE
OTU14752	S1	OP3Div2	38.5	29.9	FRAGMENT_LARGE
OTU19326	S1	OP3Div2	30.0	25.4	FRAGMENT_LARGE
