#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Flag
JN927588_1_460	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916345_1_456	S1	OP3Div2	30.7	35.4	FRAGMENT_LARGE
JN920203_1_444	S1	OP3Div2	30.6	34.2	FRAGMENT_LARGE
JN920187_1_372	S1	OP3Div2	27.1	28.8	FRAGMENT_LARGE
JN923684_1_446	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN922654_1_460	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927585_1_446	S1	OP3Div2	30.6	33.9	FRAGMENT_LARGE
JN927590_1_425	S1	OP3Div2	30.1	32.4	FRAGMENT_LARGE
JN926744_1_458	S1	OP3Div2	30.8	35.4	FRAGMENT_LARGE
JN926147_1_408	S1	OP3Div2	30.3	31.5	FRAGMENT_LARGE
JN927458_1_371	S1	OP3Div2	27.0	28.9	FRAGMENT_LARGE
JN934119_1_457	S1	OP3Div2	30.7	35.5	FRAGMENT_LARGE
JN934120_1_455	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN932817_1_456	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN932818_1_416	S1	OP3Div2	30.0	32.2	FRAGMENT_LARGE
JN923674_1_455	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN922646_1_455	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN921662_1_455	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN931590_1_456	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN929532_1_457	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN916344_1_457	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN921660_1_455	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN920184_1_446	S1	OP3Div2	30.3	34.7	FRAGMENT_LARGE
JN922647_1_456	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN929533_1_455	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN924940_1_456	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN931589_1_455	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN916343_1_447	S1	OP3Div2	30.3	34.6	FRAGMENT_LARGE
JN927571_1_374	S1	OP3Div2	26.7	28.9	FRAGMENT_LARGE
JN927572_1_456	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN921664_1_459	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN920183_1_458	S1	OP3Div2	30.5	35.5	FRAGMENT_LARGE
JN916192_1_458	S1	OP3Div2	30.2	35.3	FRAGMENT_LARGE
JN931592_1_458	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN929531_1_363	S1	OP3Div2	26.5	28.1	FRAGMENT_LARGE
JN931591_1_445	S1	OP3Div2	30.0	34.7	FRAGMENT_LARGE
JN916865_1_431	S1	OP3Div2	30.4	33.6	FRAGMENT_LARGE
JN926146_1_380	S1	OP3Div2	28.0	29.3	FRAGMENT_LARGE
JN916342_1_346	S1	OP3Div2	25.5	26.6	FRAGMENT_LARGE
JN927329_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920202_1_355	S1	OP3Div2	25.5	27.4	FRAGMENT_LARGE
HQ691946_1_1398	S1	OP3Div2	96.6	95.0	0
JN922170_1_338	S1	OP3Div2	25.2	26.3	FRAGMENT_LARGE
KT873884_1_435	S1	OP3Div2	31.2	33.9	FRAGMENT_LARGE
HM228781_1_876	S1	OP3Div2	65.0	67.2	FRAGMENT_LARGE
KC604903_1_813	S1	OP3Div2	57.5	55.2	FRAGMENT_LARGE
KC192458_1_867	S1	OP3Div2	64.2	64.7	FRAGMENT_LARGE
FM174317_1_435	S1	OP3Div2	31.2	33.9	FRAGMENT_LARGE
FJ351084_1_857	S1	OP3Div2	56.0	60.5	FRAGMENT_LARGE
JQ688387_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688383_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688380_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688377_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688378_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688389_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688384_1_468	S1	OP3Div2	34.4	36.4	FRAGMENT_LARGE
JQ688385_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688391_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688381_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688379_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688393_1_483	S1	OP3Div2	35.3	37.5	FRAGMENT_LARGE
JQ688382_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688388_1_483	S1	OP3Div2	35.3	37.6	FRAGMENT_LARGE
JQ688386_1_484	S1	OP3Div2	35.3	37.7	FRAGMENT_LARGE
AB825334_1_375	S1	OP3Div2	24.2	29.2	FRAGMENT_SMALL
FJ901577_1_807	S1	OP3Div2	50.6	54.0	FRAGMENT_LARGE
KF624256_1_816	S1	OP3Div2	50.7	54.2	FRAGMENT_LARGE
JX000988_1_1507	S1	OP3Div2	96.8	95.1	0
AB825508_1_374	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
EU488119_1_1520	S1	OP3Div2	96.7	94.9	0
AB805899_1_1484	S1	OP3Div2	96.6	95.1	0
AB805900_1_1433	S1	OP3Div2	96.6	95.1	0
AB645189_1_882	S1	OP3Div2	63.7	62.6	FRAGMENT_LARGE
AB702028_1_375	S1	OP3Div2	23.8	29.2	FRAGMENT_SMALL
FJ264652_1_1516	S1	OP3Div2	96.9	94.8	0
KX097562_1_1542	S1	OP3Div2	95.6	94.7	0
KX097580_1_1541	S1	OP3Div2	95.6	94.7	0
AB770438_1_476	S1	OP3Div2	32.0	37.1	FRAGMENT_LARGE
KJ149253_1_923	S1	OP3Div2	65.0	63.2	FRAGMENT_LARGE
JQ816146_1_1524	S1	OP3Div2	95.5	94.8	0
LC071132_1_371	S1	OP3Div2	23.8	28.9	FRAGMENT_SMALL
KX092592_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092564_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092586_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092569_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092589_1_463	S1	OP3Div2	34.1	36.1	FRAGMENT_LARGE
KX092574_1_463	S1	OP3Div2	34.1	36.1	FRAGMENT_LARGE
KX092588_1_463	S1	OP3Div2	34.1	36.1	FRAGMENT_LARGE
KX092571_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092567_1_463	S1	OP3Div2	34.1	36.1	FRAGMENT_LARGE
KX092582_1_463	S1	OP3Div2	34.1	36.1	FRAGMENT_LARGE
KX092583_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092575_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092587_1_463	S1	OP3Div2	34.1	36.1	FRAGMENT_LARGE
KX092591_1_463	S1	OP3Div2	34.1	36.1	FRAGMENT_LARGE
KX092590_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092570_1_462	S1	OP3Div2	34.1	36.0	FRAGMENT_LARGE
KX092581_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092572_1_464	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KX092576_1_466	S1	OP3Div2	34.2	36.2	FRAGMENT_LARGE
KU218396_1_475	S1	OP3Div2	34.8	37.1	FRAGMENT_LARGE
EU245642_1_1510	S1	OP3Div2	96.5	94.8	0
GU475335_1_757	S1	OP3Div2	61.5	58.0	FRAGMENT_LARGE
HF922383_1_1516	S1	OP3Div2	96.9	95.0	0
JN798869_1_895	S1	OP3Div2	63.9	62.3	AMBIGUOUS_BASES,FRAGMENT_LARGE
AB824951_1_371	S1	OP3Div2	23.8	28.9	FRAGMENT_SMALL
JF422992_1_844	S1	OP3Div2	54.8	57.7	FRAGMENT_LARGE
DQ368254_1_747	S1	OP3Div2	60.3	57.2	FRAGMENT_LARGE
KP814640_1_1478	S1	OP3Div2	93.5	93.9	0
JQ817358_1_1088	S1	OP3Div2	76.1	76.5	0
AB177048_1_947	S1	OP3Div2	64.4	64.7	FRAGMENT_LARGE
AB177047_1_947	S1	OP3Div2	64.4	64.7	FRAGMENT_LARGE
GQ994756_1_558	S1	OP3Div2	44.3	38.5	FRAGMENT_LARGE
AB825365_1_374	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
AB734635_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
JQ675406_1_1189	S1	OP3Div2	92.8	92.0	0
JQ675459_1_1187	S1	OP3Div2	92.5	91.9	0
HQ883038_1_602	S1	OP3Div2	50.7	44.6	FRAGMENT_LARGE
AMWB02083928_2368_3323	S1	OP3Div3	62.8	64.0	FRAGMENT_LARGE
LK025609_1_827	S1	OP3Div3	55.9	54.2	FRAGMENT_LARGE
EU921220_1_932	S1	OP3Div3	56.9	62.6	FRAGMENT_LARGE
JF323652_1_812	S1	OP3Div3	62.6	62.5	FRAGMENT_LARGE
AB722208_1_1418	S1	OP3Div3	95.3	94.9	0
FN870313_1_1549	S1	OP3Div3	95.3	94.9	0
AB874580_1_1507	S1	OP3Div3	95.3	94.9	0
AF540808_1_539	S1	OP3Div3	35.0	41.9	AMBIGUOUS_BASES,FRAGMENT_LARGE
JQ041457_1_859	S1	OP3Div3	46.1	51.0	FRAGMENT_LARGE
Z69327_1_343	S1	OP3Div3	23.1	26.8	AMBIGUOUS_BASES,FRAGMENT_SMALL
KC605777_1_795	S1	OP3Div3	53.2	53.6	FRAGMENT_LARGE
EU921216_1_930	S1	OP3Div3	56.9	62.5	FRAGMENT_LARGE
KC604612_1_836	S1	OP3Div3	56.1	54.8	FRAGMENT_LARGE
EU921210_1_910	S1	OP3Div3	56.1	61.4	FRAGMENT_LARGE
KC604633_1_832	S1	OP3Div3	55.8	54.8	FRAGMENT_LARGE
AF540816_1_533	S1	OP3Div3	34.3	39.9	FRAGMENT_LARGE
KC604629_1_833	S1	OP3Div3	56.2	54.8	FRAGMENT_LARGE
FJ484636_1_771	S1	OP3Div3	53.0	57.2	FRAGMENT_LARGE
JQ499400_1_329	S1	OP3Div3	21.7	25.7	FRAGMENT_SMALL
JQ499634_1_332	S1	OP3Div3	21.7	25.7	FRAGMENT_SMALL
FJ716448_1_942	S1	OP3Div3	56.9	62.9	FRAGMENT_LARGE
EU921215_1_931	S1	OP3Div3	56.9	62.6	FRAGMENT_LARGE
KC605430_1_802	S1	OP3Div3	56.2	54.8	FRAGMENT_LARGE
KC604618_1_834	S1	OP3Div3	56.0	54.8	FRAGMENT_LARGE
AF540815_1_511	S1	OP3Div3	34.4	39.6	AMBIGUOUS_BASES,FRAGMENT_LARGE
AF540813_1_547	S1	OP3Div3	35.2	42.4	AMBIGUOUS_BASES,FRAGMENT_LARGE
AF540807_1_570	S1	OP3Div3	36.4	44.2	AMBIGUOUS_BASES,FRAGMENT_LARGE
GU591558_1_922	S1	OP3Div3	57.0	63.2	FRAGMENT_LARGE
HM195154_1_671	S1	OP3Div3	40.9	51.6	FRAGMENT_LARGE
FJ823208_1_942	S1	OP3Div3	62.7	65.7	FRAGMENT_LARGE
AF540806_1_570	S1	OP3Div3	36.5	44.4	FRAGMENT_LARGE
AF540812_1_520	S1	OP3Div3	34.6	39.9	AMBIGUOUS_BASES,FRAGMENT_LARGE
AF540811_1_536	S1	OP3Div3	34.8	41.5	AMBIGUOUS_BASES,FRAGMENT_LARGE
AF540810_1_525	S1	OP3Div3	34.6	40.2	AMBIGUOUS_BASES,FRAGMENT_LARGE
HM228830_1_879	S1	OP3Div3	64.9	67.2	FRAGMENT_LARGE
HQ883468_1_665	S1	OP3Div3	48.0	51.6	AMBIGUOUS_BASES,FRAGMENT_LARGE
HQ883465_1_650	S1	OP3Div3	48.2	50.5	FRAGMENT_LARGE
HQ883472_1_649	S1	OP3Div3	48.2	50.5	FRAGMENT_LARGE
HQ883464_1_703	S1	OP3Div3	52.0	54.5	FRAGMENT_LARGE
HQ883466_1_650	S1	OP3Div3	48.1	50.5	FRAGMENT_LARGE
HQ883462_1_753	S1	OP3Div3	60.4	58.3	FRAGMENT_LARGE
HQ883460_1_710	S1	OP3Div3	57.0	55.1	FRAGMENT_LARGE
HQ883459_1_702	S1	OP3Div3	55.5	54.3	FRAGMENT_LARGE
HQ883457_1_701	S1	OP3Div3	55.5	54.3	FRAGMENT_LARGE
HQ883461_1_710	S1	OP3Div3	57.0	55.1	FRAGMENT_LARGE
HQ883388_1_878	S1	OP3Div3	63.1	65.4	FRAGMENT_LARGE
HQ883387_1_878	S1	OP3Div3	63.1	65.4	FRAGMENT_LARGE
HQ883386_1_877	S1	OP3Div3	63.1	65.4	FRAGMENT_LARGE
HQ883379_1_878	S1	OP3Div3	63.1	65.4	FRAGMENT_LARGE
HQ883382_1_878	S1	OP3Div3	63.1	65.4	FRAGMENT_LARGE
HQ883381_1_876	S1	OP3Div3	63.1	65.3	FRAGMENT_LARGE
HQ883467_1_674	S1	OP3Div3	49.7	52.3	FRAGMENT_LARGE
HQ883450_1_718	S1	OP3Div3	57.4	55.9	FRAGMENT_LARGE
HQ883449_1_719	S1	OP3Div3	57.4	55.9	FRAGMENT_LARGE
HQ883448_1_719	S1	OP3Div3	57.4	55.9	FRAGMENT_LARGE
HQ883447_1_719	S1	OP3Div3	57.4	55.9	FRAGMENT_LARGE
HQ883451_1_685	S1	OP3Div3	54.1	53.4	FRAGMENT_LARGE
HQ883453_1_722	S1	OP3Div3	57.0	56.2	FRAGMENT_LARGE
HQ883454_1_722	S1	OP3Div3	55.5	55.9	FRAGMENT_LARGE
HQ883445_1_712	S1	OP3Div3	57.2	55.4	FRAGMENT_LARGE
HQ883436_1_760	S1	OP3Div3	60.5	58.2	FRAGMENT_LARGE
HQ883439_1_760	S1	OP3Div3	60.6	58.2	FRAGMENT_LARGE
HQ883437_1_760	S1	OP3Div3	60.5	58.2	FRAGMENT_LARGE
HQ883440_1_765	S1	OP3Div3	60.7	58.6	FRAGMENT_LARGE
HQ883438_1_758	S1	OP3Div3	60.4	58.0	FRAGMENT_LARGE
HQ883444_1_711	S1	OP3Div3	52.3	55.0	FRAGMENT_LARGE
HQ883456_1_771	S1	OP3Div3	59.5	59.6	FRAGMENT_LARGE
HQ883455_1_729	S1	OP3Div3	56.8	56.5	AMBIGUOUS_BASES,FRAGMENT_LARGE
HQ883463_1_689	S1	OP3Div3	51.1	53.4	FRAGMENT_LARGE
HQ883442_1_753	S1	OP3Div3	60.3	58.2	FRAGMENT_LARGE
HQ883441_1_756	S1	OP3Div3	60.1	57.9	FRAGMENT_LARGE
HQ883443_1_710	S1	OP3Div3	57.2	55.3	FRAGMENT_LARGE
HQ883435_1_759	S1	OP3Div3	60.6	58.1	FRAGMENT_LARGE
HQ883471_1_665	S1	OP3Div3	45.8	51.5	FRAGMENT_LARGE
HQ883452_1_703	S1	OP3Div3	56.7	54.8	FRAGMENT_LARGE
HQ883446_1_692	S1	OP3Div3	54.4	53.9	FRAGMENT_LARGE
HQ883458_1_710	S1	OP3Div3	56.5	55.0	FRAGMENT_LARGE
HM228826_1_865	S1	OP3Div3	64.6	66.4	FRAGMENT_LARGE
KC117799_1_365	S1	OP3Div3	23.7	28.5	FRAGMENT_SMALL
HM228649_1_870	S1	OP3Div3	64.8	66.8	FRAGMENT_LARGE
FJ484346_1_1110	S1	OP3Div3	80.5	84.4	0
JQ504109_1_330	S1	OP3Div3	21.7	25.7	FRAGMENT_SMALL
HM187352_1_1430	S1	OP3Div3	95.1	94.9	0
FM179203_1_406	S1	OP3Div3	24.4	31.7	FRAGMENT_SMALL
JQ504067_1_329	S1	OP3Div3	21.7	25.7	FRAGMENT_SMALL
AB636035_1_685	S1	OP3Div3	50.8	53.4	FRAGMENT_LARGE
HM228653_1_874	S1	OP3Div3	64.7	67.1	FRAGMENT_LARGE
KC604627_1_833	S1	OP3Div3	57.6	55.4	FRAGMENT_LARGE
LC055954_1_449	S1	OP3Div3	30.3	35.0	FRAGMENT_LARGE
AB770453_1_474	S1	OP3Div3	31.3	37.0	FRAGMENT_LARGE
AB770309_1_332	S1	OP3Div3	19.8	25.9	FRAGMENT_SMALL
HM228758_1_874	S1	OP3Div3	64.0	67.0	FRAGMENT_LARGE
AB745092_1_571	S1	OP3Div3	38.2	44.5	FRAGMENT_LARGE
KC604631_1_833	S1	OP3Div3	57.1	54.9	FRAGMENT_LARGE
KC604609_1_837	S1	OP3Div3	57.4	55.2	FRAGMENT_LARGE
KC604594_1_839	S1	OP3Div3	57.4	55.2	FRAGMENT_LARGE
AB770249_1_467	S1	OP3Div3	31.4	36.4	FRAGMENT_LARGE
KC605425_1_803	S1	OP3Div3	56.2	54.8	FRAGMENT_LARGE
KC604625_1_834	S1	OP3Div3	56.2	54.8	FRAGMENT_LARGE
KC604632_1_832	S1	OP3Div3	56.2	54.8	FRAGMENT_LARGE
KC604620_1_834	S1	OP3Div3	57.2	55.1	FRAGMENT_LARGE
KM356742_1_1458	S1	OP3Div3	92.5	93.3	0
JQ817106_1_1287	S1	OP3Div3	89.6	90.0	0
AB805916_1_1485	S1	OP3Div3	92.5	93.3	0
AB645192_1_892	S1	OP3Div3	59.3	60.5	FRAGMENT_LARGE
JQ816507_1_1495	S1	OP3Div3	92.5	93.3	0
JQ818052_1_1477	S1	OP3Div3	92.5	93.3	0
AB672568_1_669	S1	OP3Div3	52.4	51.2	FRAGMENT_LARGE
AB745093_1_552	S1	OP3Div3	35.5	42.9	FRAGMENT_LARGE
AB177076_1_907	S1	OP3Div3	60.0	62.2	FRAGMENT_LARGE
JF495276_1_1286	S1	OP3Div3	77.0	84.3	0
JQ817677_1_1492	S1	OP3Div3	92.5	93.3	0
FJ902336_1_842	S1	OP3Div3	51.4	54.8	FRAGMENT_LARGE
AB825586_1_377	S1	OP3Div3	24.2	29.3	FRAGMENT_SMALL
AB924410_1_1493	S1	OP3Div3	92.5	93.3	0
AB825434_1_377	S1	OP3Div3	24.2	29.3	FRAGMENT_SMALL
AB805915_1_1495	S1	OP3Div3	92.5	93.3	0
HQ883433_1_622	S1	OP3Div3	46.0	48.5	FRAGMENT_LARGE
JF495275_1_1290	S1	OP3Div3	77.6	84.6	0
HQ883434_1_614	S1	OP3Div3	44.6	47.9	FRAGMENT_LARGE
HQ883393_1_846	S1	OP3Div3	60.2	63.9	FRAGMENT_LARGE
FJ902005_1_755	S1	OP3Div3	52.1	55.5	FRAGMENT_LARGE
EU385938_1_1491	S1	OP3Div3	92.5	93.3	0
AY711288_1_821	S1	OP3Div3	58.2	57.3	FRAGMENT_LARGE
EU181511_1_1545	S1	OP3Div3	92.1	93.2	0
KC604621_1_834	S1	OP3Div3	56.3	54.9	FRAGMENT_LARGE
FJ901636_1_827	S1	OP3Div3	50.4	53.9	FRAGMENT_LARGE
KC604628_1_833	S1	OP3Div3	55.6	54.6	FRAGMENT_LARGE
LC055911_1_452	S1	OP3Div3	31.1	35.3	FRAGMENT_LARGE
AB770406_1_477	S1	OP3Div3	32.1	37.2	FRAGMENT_LARGE
KC604584_1_842	S1	OP3Div3	57.4	55.2	FRAGMENT_LARGE
KC604613_1_836	S1	OP3Div3	57.4	55.2	FRAGMENT_LARGE
KC604603_1_838	S1	OP3Div3	57.4	55.2	FRAGMENT_LARGE
AM991274_1_862	S1	OP3Div3	61.7	58.4	FRAGMENT_LARGE
HM228700_1_873	S1	OP3Div3	64.3	67.0	FRAGMENT_LARGE
FM179205_1_406	S1	OP3Div3	24.3	31.6	FRAGMENT_SMALL
FJ851571_1_1035	S1	OP3Div3	69.7	70.3	FRAGMENT_LARGE
HM195160_1_917	S1	OP3Div3	56.9	62.8	FRAGMENT_LARGE
KC604607_1_837	S1	OP3Div3	56.8	55.1	FRAGMENT_LARGE
KC604587_1_841	S1	OP3Div3	56.9	55.1	FRAGMENT_LARGE
X91443_1_333	S1	OP3Div3	22.8	25.9	FRAGMENT_SMALL
KC604619_1_834	S1	OP3Div3	57.2	55.1	FRAGMENT_LARGE
JQ503687_1_329	S1	OP3Div3	21.7	25.7	FRAGMENT_SMALL
KC604606_1_837	S1	OP3Div3	56.4	54.6	FRAGMENT_LARGE
KC117728_1_369	S1	OP3Div3	23.7	28.7	FRAGMENT_SMALL
KC118009_1_369	S1	OP3Div3	23.7	28.7	FRAGMENT_SMALL
HM228832_1_871	S1	OP3Div3	64.7	66.8	FRAGMENT_LARGE
HM228763_1_862	S1	OP3Div3	61.5	66.0	FRAGMENT_LARGE
GU722532_1_307	S1	OP3Div3	19.7	23.9	FRAGMENT_SMALL
FJ902051_1_1254	S1	OP3Div3	93.7	94.1	0
FJ901619_1_835	S1	OP3Div3	51.0	54.7	FRAGMENT_LARGE
JQ502383_1_328	S1	OP3Div3	21.6	25.5	FRAGMENT_SMALL
JF323658_1_818	S1	OP3Div3	63.9	62.8	FRAGMENT_LARGE
JQ041464_1_890	S1	OP3Div3	61.7	58.6	AMBIGUOUS_BASES,FRAGMENT_LARGE
Z69335_1_339	S1	OP3Div3	22.9	26.4	FRAGMENT_SMALL
GQ472313_1_1540	S1	OP3Div3	94.4	94.5	0
HM243924_1_1553	S1	OP3Div3	95.9	95.0	0
HM228757_1_877	S1	OP3Div3	65.3	67.1	FRAGMENT_LARGE
KF247944_1_800	S1	OP3Div3	56.2	52.1	FRAGMENT_LARGE
DQ996972_1_682	S1	OP3Div3	56.2	51.9	FRAGMENT_LARGE
HM195132_1_674	S1	OP3Div3	41.2	51.8	FRAGMENT_LARGE
GQ146443_1_916	S1	OP3Div3	57.3	62.9	FRAGMENT_LARGE
AB770237_1_476	S1	OP3Div3	31.9	37.1	FRAGMENT_LARGE
KC605359_1_806	S1	OP3Div3	57.5	55.2	FRAGMENT_LARGE
JQ503385_1_329	S1	OP3Div3	21.7	25.7	FRAGMENT_SMALL
FJ352009_1_873	S1	OP3Div3	56.3	61.2	FRAGMENT_LARGE
JQ503717_1_329	S1	OP3Div3	21.7	25.7	FRAGMENT_SMALL
GU180187_1_1498	S1	OP3Div3	94.0	94.4	0
KC604608_1_837	S1	OP3Div3	57.2	55.1	FRAGMENT_LARGE
KC604610_1_836	S1	OP3Div3	57.4	55.1	FRAGMENT_LARGE
KC604604_1_837	S1	OP3Div3	57.2	55.1	FRAGMENT_LARGE
KC604623_1_834	S1	OP3Div3	56.4	54.8	FRAGMENT_LARGE
KC607052_1_771	S1	OP3Div3	51.9	52.9	FRAGMENT_LARGE
KC117675_1_368	S1	OP3Div3	23.7	28.7	FRAGMENT_SMALL
LK025574_1_808	S1	OP3Div3	56.3	52.4	FRAGMENT_LARGE
KF247876_1_800	S1	OP3Div3	56.7	53.2	FRAGMENT_LARGE
HQ636207_1_886	S1	OP3Div3	63.8	62.7	FRAGMENT_LARGE
HQ636152_1_854	S1	OP3Div3	63.8	62.7	FRAGMENT_LARGE
HE858154_1_512	S1	OP3Div3	36.5	39.6	FRAGMENT_LARGE
JX491604_1_591	S1	OP3Div3	40.2	46.1	FRAGMENT_LARGE
KC604634_1_832	S1	OP3Div3	55.6	54.5	FRAGMENT_LARGE
DQ200776_1_586	S1	OP3Div3	37.5	45.6	FRAGMENT_LARGE
JQ504446_1_331	S1	OP3Div3	22.1	25.7	FRAGMENT_SMALL
KC161752_1_881	S1	OP3Div3	60.3	58.0	FRAGMENT_LARGE
JQ968866_1_796	S1	OP3Div3	54.4	51.6	FRAGMENT_LARGE
AJ390465_1_1130	S1	OP3Div3	80.5	85.4	AMBIGUOUS_BASES
KC118036_1_367	S1	OP3Div3	23.2	28.2	FRAGMENT_SMALL
HQ636201_1_913	S1	OP3Div3	62.8	62.2	FRAGMENT_LARGE
GQ242927_1_487	S1	OP3Div3	40.7	37.1	FRAGMENT_LARGE
X91457_1_356	S1	OP3Div3	23.6	27.7	AMBIGUOUS_BASES,FRAGMENT_SMALL
JN398070_1_1501	S1	OP3Div3	96.7	95.2	0
HQ330602_1_1450	S1	OP3Div3	96.7	95.2	0
GQ126377_1_367	S1	OP3Div3	23.7	28.6	FRAGMENT_SMALL
FJ810566_1_1538	S1	OP3Div3	97.3	95.4	0
KC860590_1_725	S1	OP3Div3	57.9	55.5	FRAGMENT_LARGE
HQ688594_1_637	S1	OP3Div3	43.9	49.5	FRAGMENT_LARGE
KC604593_1_839	S1	OP3Div3	56.9	55.1	FRAGMENT_LARGE
AB329901_1_874	S1	OP3Div3	56.4	61.2	FRAGMENT_LARGE
KC604630_1_833	S1	OP3Div3	57.4	55.3	FRAGMENT_LARGE
JX001118_1_1510	S1	OP3Div3	96.7	95.3	0
AB858593_1_1453	S1	OP3Div3	96.7	95.3	0
GU553739_1_1513	S1	OP3Div3	96.7	95.3	0
AF224825_1_996	S1	OP3Div3	56.9	62.4	FRAGMENT_LARGE
GU127042_1_1233	S1	OP3Div3	96.2	95.2	0
FJ949403_1_740	S1	OP3Div3	48.7	57.5	FRAGMENT_LARGE
HQ883432_1_657	S1	OP3Div3	45.3	51.1	FRAGMENT_LARGE
HQ883431_1_663	S1	OP3Div3	46.1	51.6	FRAGMENT_LARGE
HQ883385_1_867	S1	OP3Div3	64.2	65.8	FRAGMENT_LARGE
DQ642410_1_1034	S1	OP3Div3	74.2	74.7	FRAGMENT_LARGE
KC604590_1_840	S1	OP3Div3	56.9	55.2	FRAGMENT_LARGE
AB329875_1_864	S1	OP3Div3	56.3	60.6	FRAGMENT_LARGE
AB858608_1_1446	S1	OP3Div3	96.0	95.1	0
AB858531_1_1446	S1	OP3Div3	96.0	95.1	0
AB858619_1_1446	S1	OP3Div3	95.9	95.1	0
AM409984_1_902	S1	OP3Div3	60.8	63.3	FRAGMENT_LARGE
DQ368292_1_940	S1	OP3Div3	62.5	65.2	FRAGMENT_LARGE
AB825297_1_374	S1	OP3Div3	23.8	29.2	FRAGMENT_SMALL
AB858625_1_1408	S1	OP3Div3	95.1	94.9	0
KU653571_1_501	S1	OP3Div3	32.4	31.2	FRAGMENT_LARGE
GU197419_1_1547	S1	OP3Div3	96.3	94.8	0
AB213112_1_887	S1	OP3Div3	56.3	60.7	FRAGMENT_LARGE
AB424896_1_688	S1	OP3Div3	41.7	52.7	FRAGMENT_LARGE
AM998008_1_832	S1	OP3Div3	45.0	49.5	FRAGMENT_LARGE
HM798744_1_1429	S1	OP3Div3	97.0	95.1	0
FN663035_1_700	S1	OP3Div3	39.0	39.5	FRAGMENT_LARGE
AB694430_1_1416	S1	OP3Div3	95.8	94.5	0
AJ876943_1_529	S1	OP3Div3	32.3	29.9	FRAGMENT_LARGE
HQ120003_1_924	S1	OP3Div3	51.9	56.4	FRAGMENT_LARGE
KM356698_1_1480	S1	OP3Div3	91.8	93.2	0
KT449970_1_392	S1	OP3Div3	21.1	21.1	FRAGMENT_SMALL
KU654170_1_507	S1	OP3Div3	32.5	31.7	FRAGMENT_LARGE
JN429950_1_1404	S1	OP3Div3	95.7	94.5	0
DQ922360_1_431	S1	OP3Div3	29.3	26.3	FRAGMENT_LARGE
KU651900_1_517	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KT797455_1_488	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
AM997368_1_1560	S1	OP3Div3	97.3	95.6	0
