#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	OTUComp
KC605425_1_803	S1	OP3Div3	56.2	54.8	[["USR", 218], ["OP3Div3", 7]]
KC604625_1_834	S1	OP3Div3	56.2	54.8	[["USR", 218], ["OP3Div3", 7]]
KC604632_1_832	S1	OP3Div3	56.2	54.8	[["USR", 218], ["OP3Div3", 7]]
KC604620_1_834	S1	OP3Div3	57.2	55.1	[["USR", 218], ["OP3Div3", 7]]
KM356742_1_1458	S1	OP3Div3	92.5	93.3	[["USR", 218], ["OP3Div3", 7]]
JQ817106_1_1287	S1	OP3Div3	89.6	90.0	[["USR", 218], ["OP3Div3", 7]]
AB805916_1_1485	S1	OP3Div3	92.5	93.3	[["USR", 218], ["OP3Div3", 7]]
AB645192_1_892	S1	OP3Div3	59.3	60.5	[["USR", 218], ["OP3Div3", 7]]
JQ816507_1_1495	S1	OP3Div3	92.5	93.3	[["USR", 218], ["OP3Div3", 7]]
JQ818052_1_1477	S1	OP3Div3	92.5	93.3	[["USR", 218], ["OP3Div3", 7]]
AB672568_1_669	S1	OP3Div3	52.4	51.2	[["USR", 218], ["OP3Div3", 7]]
AB745093_1_552	S1	OP3Div3	35.5	42.9	[["USR", 218], ["OP3Div3", 7]]
AB177076_1_907	S1	OP3Div3	60.0	62.2	[["USR", 218], ["OP3Div3", 7]]
JF495276_1_1286	S1	OP3Div3	77.0	84.3	[["USR", 218], ["OP3Div3", 7]]
JQ817677_1_1492	S1	OP3Div3	92.5	93.3	[["USR", 218], ["OP3Div3", 7]]
FJ902336_1_842	S1	OP3Div3	51.4	54.8	[["USR", 218], ["OP3Div3", 7]]
AB825586_1_377	S1	OP3Div3	24.2	29.3	[["USR", 218], ["OP3Div3", 7]]
AB924410_1_1493	S1	OP3Div3	92.5	93.3	[["USR", 218], ["OP3Div3", 7]]
AB825434_1_377	S1	OP3Div3	24.2	29.3	[["USR", 218], ["OP3Div3", 7]]
AB805915_1_1495	S1	OP3Div3	92.5	93.3	[["USR", 218], ["OP3Div3", 7]]
HQ883433_1_622	S1	OP3Div3	46.0	48.5	[["USR", 218], ["OP3Div3", 7]]
JF495275_1_1290	S1	OP3Div3	77.6	84.6	[["USR", 218], ["OP3Div3", 7]]
HQ883434_1_614	S1	OP3Div3	44.6	47.9	[["USR", 218], ["OP3Div3", 7]]
HQ883393_1_846	S1	OP3Div3	60.2	63.9	[["USR", 218], ["OP3Div3", 7]]
FJ902005_1_755	S1	OP3Div3	52.1	55.5	[["USR", 218], ["OP3Div3", 7]]
EU385938_1_1491	S1	OP3Div3	92.5	93.3	[["USR", 218], ["OP3Div3", 7]]
AY711288_1_821	S1	OP3Div3	58.2	57.3	[["USR", 218], ["OP3Div3", 7]]
EU181511_1_1545	S1	OP3Div3	92.1	93.2	[["USR", 218], ["OP3Div3", 7]]
KC604621_1_834	S1	OP3Div3	56.3	54.9	[["USR", 218], ["OP3Div3", 7]]
FJ901636_1_827	S1	OP3Div3	50.4	53.9	[["USR", 218], ["OP3Div3", 7]]
KC604628_1_833	S1	OP3Div3	55.6	54.6	[["USR", 218], ["OP3Div3", 7]]
LC055911_1_452	S1	OP3Div3	31.1	35.3	[["USR", 218], ["OP3Div3", 7]]
AB770406_1_477	S1	OP3Div3	32.1	37.2	[["USR", 218], ["OP3Div3", 7]]
KC604584_1_842	S1	OP3Div3	57.4	55.2	[["USR", 218], ["OP3Div3", 7]]
KC604613_1_836	S1	OP3Div3	57.4	55.2	[["USR", 218], ["OP3Div3", 7]]
KC604603_1_838	S1	OP3Div3	57.4	55.2	[["USR", 218], ["OP3Div3", 7]]
AM991274_1_862	S1	OP3Div3	61.7	58.4	[["USR", 218], ["OP3Div3", 7]]
HM228700_1_873	S1	OP3Div3	64.3	67.0	[["USR", 218], ["OP3Div3", 7]]
FM179205_1_406	S1	OP3Div3	24.3	31.6	[["USR", 218], ["OP3Div3", 7]]
FJ851571_1_1035	S1	OP3Div3	69.7	70.3	[["USR", 218], ["OP3Div3", 7]]
HM195160_1_917	S1	OP3Div3	56.9	62.8	[["USR", 218], ["OP3Div3", 7]]
KC604607_1_837	S1	OP3Div3	56.8	55.1	[["USR", 218], ["OP3Div3", 7]]
KC604587_1_841	S1	OP3Div3	56.9	55.1	[["USR", 218], ["OP3Div3", 7]]
X91443_1_333	S1	OP3Div3	22.8	25.9	[["USR", 218], ["OP3Div3", 7]]
KC604619_1_834	S1	OP3Div3	57.2	55.1	[["USR", 218], ["OP3Div3", 7]]
JQ503687_1_329	S1	OP3Div3	21.7	25.7	[["USR", 218], ["OP3Div3", 7]]
KC604606_1_837	S1	OP3Div3	56.4	54.6	[["USR", 218], ["OP3Div3", 7]]
KC117728_1_369	S1	OP3Div3	23.7	28.7	[["USR", 218], ["OP3Div3", 7]]
KC118009_1_369	S1	OP3Div3	23.7	28.7	[["USR", 218], ["OP3Div3", 7]]
HM228832_1_871	S1	OP3Div3	64.7	66.8	[["USR", 218], ["OP3Div3", 7]]
HM228763_1_862	S1	OP3Div3	61.5	66.0	[["USR", 218], ["OP3Div3", 7]]
GU722532_1_307	S1	OP3Div3	19.7	23.9	[["USR", 218], ["OP3Div3", 7]]
FJ902051_1_1254	S1	OP3Div3	93.7	94.1	[["USR", 218], ["OP3Div3", 7]]
FJ901619_1_835	S1	OP3Div3	51.0	54.7	[["USR", 218], ["OP3Div3", 7]]
JQ502383_1_328	S1	OP3Div3	21.6	25.5	[["USR", 218], ["OP3Div3", 7]]
JF323658_1_818	S1	OP3Div3	63.9	62.8	[["USR", 218], ["OP3Div3", 7]]
JQ041464_1_890	S1	OP3Div3	61.7	58.6	[["USR", 218], ["OP3Div3", 7]]
Z69335_1_339	S1	OP3Div3	22.9	26.4	[["USR", 218], ["OP3Div3", 7]]
GQ472313_1_1540	S1	OP3Div3	94.4	94.5	[["USR", 218], ["OP3Div3", 7]]
HM243924_1_1553	S1	OP3Div3	95.9	95.0	[["USR", 218], ["OP3Div3", 7]]
HM228757_1_877	S1	OP3Div3	65.3	67.1	[["USR", 218], ["OP3Div3", 7]]
KF247944_1_800	S1	OP3Div3	56.2	52.1	[["USR", 218], ["OP3Div3", 7]]
DQ996972_1_682	S1	OP3Div3	56.2	51.9	[["USR", 218], ["OP3Div3", 7]]
HM195132_1_674	S1	OP3Div3	41.2	51.8	[["USR", 218], ["OP3Div3", 7]]
GQ146443_1_916	S1	OP3Div3	57.3	62.9	[["USR", 218], ["OP3Div3", 7]]
AB770237_1_476	S1	OP3Div3	31.9	37.1	[["USR", 218], ["OP3Div3", 7]]
KC605359_1_806	S1	OP3Div3	57.5	55.2	[["USR", 218], ["OP3Div3", 7]]
JQ503385_1_329	S1	OP3Div3	21.7	25.7	[["USR", 218], ["OP3Div3", 7]]
FJ352009_1_873	S1	OP3Div3	56.3	61.2	[["USR", 218], ["OP3Div3", 7]]
JQ503717_1_329	S1	OP3Div3	21.7	25.7	[["USR", 218], ["OP3Div3", 7]]
GU180187_1_1498	S1	OP3Div3	94.0	94.4	[["USR", 218], ["OP3Div3", 7]]
KC604608_1_837	S1	OP3Div3	57.2	55.1	[["USR", 218], ["OP3Div3", 7]]
KC604610_1_836	S1	OP3Div3	57.4	55.1	[["USR", 218], ["OP3Div3", 7]]
KC604604_1_837	S1	OP3Div3	57.2	55.1	[["USR", 218], ["OP3Div3", 7]]
KC604623_1_834	S1	OP3Div3	56.4	54.8	[["USR", 218], ["OP3Div3", 7]]
KC607052_1_771	S1	OP3Div3	51.9	52.9	[["USR", 218], ["OP3Div3", 7]]
KC117675_1_368	S1	OP3Div3	23.7	28.7	[["USR", 218], ["OP3Div3", 7]]
LK025574_1_808	S1	OP3Div3	56.3	52.4	[["USR", 218], ["OP3Div3", 7]]
KF247876_1_800	S1	OP3Div3	56.7	53.2	[["USR", 218], ["OP3Div3", 7]]
HQ636207_1_886	S1	OP3Div3	63.8	62.7	[["USR", 218], ["OP3Div3", 7]]
HQ636152_1_854	S1	OP3Div3	63.8	62.7	[["USR", 218], ["OP3Div3", 7]]
HE858154_1_512	S1	OP3Div3	36.5	39.6	[["USR", 218], ["OP3Div3", 7]]
JX491604_1_591	S1	OP3Div3	40.2	46.1	[["USR", 218], ["OP3Div3", 7]]
KC604634_1_832	S1	OP3Div3	55.6	54.5	[["USR", 218], ["OP3Div3", 7]]
DQ200776_1_586	S1	OP3Div3	37.5	45.6	[["USR", 218], ["OP3Div3", 7]]
JQ504446_1_331	S1	OP3Div3	22.1	25.7	[["USR", 218], ["OP3Div3", 7]]
KC161752_1_881	S1	OP3Div3	60.3	58.0	[["USR", 218], ["OP3Div3", 7]]
JQ968866_1_796	S1	OP3Div3	54.4	51.6	[["USR", 218], ["OP3Div3", 7]]
AJ390465_1_1130	S1	OP3Div3	80.5	85.4	[["USR", 218], ["OP3Div3", 7]]
KC118036_1_367	S1	OP3Div3	23.2	28.2	[["USR", 218], ["OP3Div3", 7]]
HQ636201_1_913	S1	OP3Div3	62.8	62.2	[["USR", 218], ["OP3Div3", 7]]
GQ242927_1_487	S1	OP3Div3	40.7	37.1	[["USR", 218], ["OP3Div3", 7]]
X91457_1_356	S1	OP3Div3	23.6	27.7	[["USR", 218], ["OP3Div3", 7]]
JN398070_1_1501	S1	OP3Div3	96.7	95.2	[["USR", 218], ["OP3Div3", 7]]
HQ330602_1_1450	S1	OP3Div3	96.7	95.2	[["USR", 218], ["OP3Div3", 7]]
GQ126377_1_367	S1	OP3Div3	23.7	28.6	[["USR", 218], ["OP3Div3", 7]]
FJ810566_1_1538	S1	OP3Div3	97.3	95.4	[["USR", 218], ["OP3Div3", 7]]
KC860590_1_725	S1	OP3Div3	57.9	55.5	[["USR", 218], ["OP3Div3", 7]]
HQ688594_1_637	S1	OP3Div3	43.9	49.5	[["USR", 218], ["OP3Div3", 7]]
KC604593_1_839	S1	OP3Div3	56.9	55.1	[["USR", 218], ["OP3Div3", 7]]
AB329901_1_874	S1	OP3Div3	56.4	61.2	[["USR", 218], ["OP3Div3", 7]]
KC604630_1_833	S1	OP3Div3	57.4	55.3	[["USR", 218], ["OP3Div3", 7]]
JX001118_1_1510	S1	OP3Div3	96.7	95.3	[["USR", 218], ["OP3Div3", 7]]
AB858593_1_1453	S1	OP3Div3	96.7	95.3	[["USR", 218], ["OP3Div3", 7]]
GU553739_1_1513	S1	OP3Div3	96.7	95.3	[["USR", 218], ["OP3Div3", 7]]
AF224825_1_996	S1	OP3Div3	56.9	62.4	[["USR", 218], ["OP3Div3", 7]]
GU127042_1_1233	S1	OP3Div3	96.2	95.2	[["USR", 218], ["OP3Div3", 7]]
FJ949403_1_740	S1	OP3Div3	48.7	57.5	[["USR", 218], ["OP3Div3", 7]]
HQ883432_1_657	S1	OP3Div3	45.3	51.1	[["USR", 218], ["OP3Div3", 7]]
HQ883431_1_663	S1	OP3Div3	46.1	51.6	[["USR", 218], ["OP3Div3", 7]]
HQ883385_1_867	S1	OP3Div3	64.2	65.8	[["USR", 218], ["OP3Div3", 7]]
DQ642410_1_1034	S1	OP3Div3	74.2	74.7	[["USR", 218], ["OP3Div3", 7]]
KC604590_1_840	S1	OP3Div3	56.9	55.2	[["USR", 218], ["OP3Div3", 7]]
AB329875_1_864	S1	OP3Div3	56.3	60.6	[["USR", 218], ["OP3Div3", 7]]
AB858608_1_1446	S1	OP3Div3	96.0	95.1	[["USR", 218], ["OP3Div3", 7]]
AB858531_1_1446	S1	OP3Div3	96.0	95.1	[["USR", 218], ["OP3Div3", 7]]
AB858619_1_1446	S1	OP3Div3	95.9	95.1	[["USR", 218], ["OP3Div3", 7]]
AM409984_1_902	S1	OP3Div3	60.8	63.3	[["USR", 218], ["OP3Div3", 7]]
DQ368292_1_940	S1	OP3Div3	62.5	65.2	[["USR", 218], ["OP3Div3", 7]]
AB825297_1_374	S1	OP3Div3	23.8	29.2	[["USR", 218], ["OP3Div3", 7]]
AB858625_1_1408	S1	OP3Div3	95.1	94.9	[["USR", 218], ["OP3Div3", 7]]
KU653571_1_501	S1	OP3Div3	32.4	31.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GU197419_1_1547	S1	OP3Div3	96.3	94.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB213112_1_887	S1	OP3Div3	56.3	60.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB424896_1_688	S1	OP3Div3	41.7	52.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AM998008_1_832	S1	OP3Div3	45.0	49.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HM798744_1_1429	S1	OP3Div3	97.0	95.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FN663035_1_700	S1	OP3Div3	39.0	39.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB694430_1_1416	S1	OP3Div3	95.8	94.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AJ876943_1_529	S1	OP3Div3	32.3	29.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ120003_1_924	S1	OP3Div3	51.9	56.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KM356698_1_1480	S1	OP3Div3	91.8	93.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT449970_1_392	S1	OP3Div3	21.1	21.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU654170_1_507	S1	OP3Div3	32.5	31.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JN429950_1_1404	S1	OP3Div3	95.7	94.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
DQ922360_1_431	S1	OP3Div3	29.3	26.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU651900_1_517	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797455_1_488	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AM997368_1_1560	S1	OP3Div3	97.3	95.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AM997350_1_1560	S1	OP3Div3	97.3	95.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU654968_1_518	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT798864_1_488	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
DQ262817_1_478	S1	OP3Div3	29.7	37.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU655166_1_516	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU652107_1_524	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU649959_1_517	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT796927_1_488	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT252218_1_488	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JN838897_1_720	S1	OP3Div3	49.9	55.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797133_1_490	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU650185_1_519	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JN444129_1_797	S1	OP3Div3	48.4	53.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ697848_1_1555	S1	OP3Div3	96.1	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT280786_1_783	S1	OP3Div3	45.9	50.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ580263_1_1550	S1	OP3Div3	96.7	95.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FN553974_1_1549	S1	OP3Div3	96.5	95.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU655095_1_517	S1	OP3Div3	32.7	31.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT798202_1_488	S1	OP3Div3	32.5	30.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KM454340_1_1461	S1	OP3Div3	96.5	95.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU654442_1_516	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU654384_1_513	S1	OP3Div3	32.7	31.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT798344_1_484	S1	OP3Div3	32.5	30.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GQ994796_1_583	S1	OP3Div3	32.3	29.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KM410609_1_1359	S1	OP3Div3	96.1	95.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GQ994795_1_708	S1	OP3Div3	38.7	39.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HM228776_1_876	S1	OP3Div3	64.4	67.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GQ994865_1_652	S1	OP3Div3	33.3	34.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT798991_1_485	S1	OP3Div3	32.5	30.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JF747830_1_1445	S1	OP3Div3	96.1	95.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GQ994798_1_615	S1	OP3Div3	32.7	32.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FP245538_18219_19711	S1	OP3Div3	96.1	95.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AF195454_1_768	S1	OP3Div3	41.7	44.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU654779_1_514	S1	OP3Div3	32.6	31.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797025_1_485	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KC255313_1_1446	S1	OP3Div3	96.1	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JN177926_1_1451	S1	OP3Div3	96.7	95.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JN177927_1_1410	S1	OP3Div3	96.1	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU650484_1_514	S1	OP3Div3	32.7	31.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JF503030_1_1047	S1	OP3Div3	57.2	64.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JF502944_1_1012	S1	OP3Div3	56.9	61.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ055937_1_457	S1	OP3Div3	31.6	27.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ056884_1_457	S1	OP3Div3	31.3	27.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ057436_1_457	S1	OP3Div3	31.7	27.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ311892_1_1467	S1	OP3Div3	96.1	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU653447_1_511	S1	OP3Div3	32.6	31.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KC358554_1_1298	S1	OP3Div3	96.1	95.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HE999284_1_939	S1	OP3Div3	54.7	58.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HE999250_1_831	S1	OP3Div3	54.6	58.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ119998_1_1513	S1	OP3Div3	96.1	95.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GQ090853_1_1377	S1	OP3Div3	96.1	95.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HE998979_1_938	S1	OP3Div3	54.6	58.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB930499_1_1468	S1	OP3Div3	96.1	94.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU650755_1_514	S1	OP3Div3	32.7	31.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797718_1_485	S1	OP3Div3	32.5	30.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB902644_1_599	S1	OP3Div3	32.6	31.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT251940_1_485	S1	OP3Div3	32.5	30.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JN387307_1_1193	S1	OP3Div3	77.3	84.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT251910_1_484	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ691943_1_1413	S1	OP3Div3	96.1	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT798067_1_485	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KR813960_1_873	S1	OP3Div3	48.0	52.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ925053_1_1549	S1	OP3Div3	96.1	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AY164447_1_700	S1	OP3Div3	45.2	49.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB858546_1_1449	S1	OP3Div3	97.1	95.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU653553_1_514	S1	OP3Div3	32.6	31.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797048_1_485	S1	OP3Div3	32.5	30.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU652108_1_514	S1	OP3Div3	32.6	31.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
EF665868_1_909	S1	OP3Div3	64.5	67.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JN502053_1_1474	S1	OP3Div3	96.9	95.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU654075_1_513	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GU127055_1_1225	S1	OP3Div3	94.3	94.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU651652_1_513	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ046796_1_472	S1	OP3Div3	32.3	30.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU650062_1_513	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797474_1_484	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FJ484175_1_749	S1	OP3Div3	51.5	55.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
EU921214_1_930	S1	OP3Div3	56.8	62.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
EU921213_1_930	S1	OP3Div3	56.8	62.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU655638_1_517	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU652114_1_512	S1	OP3Div3	32.6	31.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT798487_1_483	S1	OP3Div3	32.5	30.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU651471_1_513	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ041438_1_755	S1	OP3Div3	40.0	43.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB745091_1_538	S1	OP3Div3	35.2	41.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FJ901642_1_814	S1	OP3Div3	51.0	54.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU651232_1_517	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797740_1_488	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797884_1_484	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FJ351438_1_874	S1	OP3Div3	56.5	61.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
