#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	OTUComp
OTU403	S1	OP3Div2	39.8	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU13495	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU7318	S1	OP3Div2	39.8	33.6	[["USR", 371], ["OP3Div2", 4]]
OTU12636	S1	OP3Div2	39.4	30.9	[["USR", 371], ["OP3Div2", 4]]
OTU20424	S1	OP3Div2	39.8	31.8	[["USR", 371], ["OP3Div2", 4]]
OTU6401	S1	OP3Div2	40.2	32.7	[["USR", 371], ["OP3Div2", 4]]
OTU8685	S1	OP3Div2	40.0	33.4	[["USR", 371], ["OP3Div2", 4]]
OTU19731	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU10357	S1	OP3Div2	29.5	25.1	[["USR", 371], ["OP3Div2", 4]]
OTU8268	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU10101	S1	OP3Div2	38.2	30.0	[["USR", 371], ["OP3Div2", 4]]
OTU379	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU18942	S1	OP3Div2	39.4	31.1	[["USR", 371], ["OP3Div2", 4]]
OTU19317	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU12813	S1	OP3Div2	40.2	32.1	[["USR", 371], ["OP3Div2", 4]]
OTU573	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU2413	S1	OP3Div2	39.7	30.7	[["USR", 371], ["OP3Div2", 4]]
OTU21072	S1	OP3Div2	40.1	31.1	[["USR", 371], ["OP3Div2", 4]]
OTU9172	S1	OP3Div2	38.0	29.7	[["USR", 371], ["OP3Div2", 4]]
OTU4067	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU16338	S1	OP3Div2	39.7	32.7	[["USR", 371], ["OP3Div2", 4]]
OTU12191	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU3193	S1	OP3Div2	39.8	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU16545	S1	OP3Div2	39.8	32.1	[["USR", 371], ["OP3Div2", 4]]
OTU7331	S1	OP3Div2	39.8	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU13560	S1	OP3Div2	40.2	33.4	[["USR", 371], ["OP3Div2", 4]]
OTU13059	S1	OP3Div2	39.2	30.7	[["USR", 371], ["OP3Div2", 4]]
OTU75	S1	OP3Div2	38.9	30.2	[["USR", 371], ["OP3Div2", 4]]
OTU15539	S1	OP3Div2	39.6	31.7	[["USR", 371], ["OP3Div2", 4]]
OTU16058	S1	OP3Div2	39.8	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU2580	S1	OP3Div2	39.8	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU18728	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU8459	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU3401	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU10090	S1	OP3Div2	39.7	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU19804	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU1712	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU20058	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU13420	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU1479	S1	OP3Div2	39.4	30.9	[["USR", 371], ["OP3Div2", 4]]
OTU14099	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU16706	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU18371	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU5701	S1	OP3Div2	40.2	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU10831	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU8748	S1	OP3Div2	39.6	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU11581	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU12616	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU6812	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU4562	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU6030	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU13096	S1	OP3Div2	39.8	32.1	[["USR", 371], ["OP3Div2", 4]]
OTU2724	S1	OP3Div2	39.4	31.1	[["USR", 371], ["OP3Div2", 4]]
OTU13040	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU9819	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU5916	S1	OP3Div2	39.8	33.4	[["USR", 371], ["OP3Div2", 4]]
OTU7252	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU15704	S1	OP3Div2	39.2	30.7	[["USR", 371], ["OP3Div2", 4]]
OTU2264	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU1291	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU7421	S1	OP3Div2	40.1	31.1	[["USR", 371], ["OP3Div2", 4]]
OTU21130	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU6104	S1	OP3Div2	38.9	30.2	[["USR", 371], ["OP3Div2", 4]]
OTU3834	S1	OP3Div2	38.0	29.6	[["USR", 371], ["OP3Div2", 4]]
OTU3331	S1	OP3Div2	39.8	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU2652	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU1872	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU3917	S1	OP3Div2	39.8	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU11996	S1	OP3Div2	40.2	32.7	[["USR", 371], ["OP3Div2", 4]]
OTU7796	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU11495	S1	OP3Div2	40.0	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU20180	S1	OP3Div2	40.2	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU1115	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU2497	S1	OP3Div2	37.8	29.0	[["USR", 371], ["OP3Div2", 4]]
OTU10638	S1	OP3Div2	29.6	25.4	[["USR", 371], ["OP3Div2", 4]]
OTU5557	S1	OP3Div2	40.0	33.8	[["USR", 371], ["OP3Div2", 4]]
OTU1591	S1	OP3Div2	29.5	25.1	[["USR", 371], ["OP3Div2", 4]]
OTU18638	S1	OP3Div2	35.3	28.3	[["USR", 371], ["OP3Div2", 4]]
OTU5140	S1	OP3Div2	39.8	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU18954	S1	OP3Div2	37.3	28.7	[["USR", 371], ["OP3Div2", 4]]
OTU3889	S1	OP3Div2	29.5	25.1	[["USR", 371], ["OP3Div2", 4]]
OTU9062	S1	OP3Div2	30.0	25.2	[["USR", 371], ["OP3Div2", 4]]
OTU9094	S1	OP3Div2	32.0	27.1	[["USR", 371], ["OP3Div2", 4]]
OTU3625	S1	OP3Div2	30.1	25.8	[["USR", 371], ["OP3Div2", 4]]
OTU16467	S1	OP3Div2	29.5	25.1	[["USR", 371], ["OP3Div2", 4]]
OTU896	S1	OP3Div2	33.0	27.5	[["USR", 371], ["OP3Div2", 4]]
OTU12789	S1	OP3Div2	39.8	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU766	S1	OP3Div2	29.6	25.4	[["USR", 371], ["OP3Div2", 4]]
OTU14662	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU12104	S1	OP3Div2	38.7	29.9	[["USR", 371], ["OP3Div2", 4]]
OTU16550	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU2026	S1	OP3Div2	39.7	30.5	[["USR", 371], ["OP3Div2", 4]]
OTU21039	S1	OP3Div2	38.0	29.6	[["USR", 371], ["OP3Div2", 4]]
OTU8661	S1	OP3Div2	39.6	31.7	[["USR", 371], ["OP3Div2", 4]]
OTU20671	S1	OP3Div2	39.8	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU282	S1	OP3Div2	39.8	32.9	[["USR", 371], ["OP3Div2", 4]]
OTU9543	S1	OP3Div2	39.8	31.0	[["USR", 371], ["OP3Div2", 4]]
OTU16371	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU1259	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU21643	S1	OP3Div2	26.1	20.1	[["USR", 371], ["OP3Div2", 4]]
OTU2708	S1	OP3Div2	39.8	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU6651	S1	OP3Div2	39.6	32.5	[["USR", 371], ["OP3Div2", 4]]
OTU2460	S1	OP3Div2	39.8	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU14639	S1	OP3Div2	39.5	32.3	[["USR", 371], ["OP3Div2", 4]]
OTU20640	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU8016	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU2811	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU9552	S1	OP3Div2	40.3	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU17107	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU7663	S1	OP3Div2	30.2	26.2	[["USR", 371], ["OP3Div2", 4]]
OTU12378	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU17388	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU11816	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU6549	S1	OP3Div2	39.5	32.1	[["USR", 371], ["OP3Div2", 4]]
OTU9254	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU19186	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU16757	S1	OP3Div2	39.4	30.8	[["USR", 371], ["OP3Div2", 4]]
OTU11623	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU18262	S1	OP3Div2	39.1	30.4	[["USR", 371], ["OP3Div2", 4]]
OTU5654	S1	OP3Div2	38.2	30.0	[["USR", 371], ["OP3Div2", 4]]
OTU18482	S1	OP3Div2	39.8	31.8	[["USR", 371], ["OP3Div2", 4]]
OTU11796	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU17354	S1	OP3Div2	24.0	14.7	[["USR", 371], ["OP3Div2", 4]]
OTU11483	S1	OP3Div2	40.0	33.8	[["USR", 371], ["OP3Div2", 4]]
OTU13390	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU8396	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU20397	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU19185	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU14413	S1	OP3Div2	39.8	31.8	[["USR", 371], ["OP3Div2", 4]]
OTU16663	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU20398	S1	OP3Div2	39.8	32.9	[["USR", 371], ["OP3Div2", 4]]
OTU12139	S1	OP3Div2	39.8	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU11876	S1	OP3Div2	39.8	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU8116	S1	OP3Div2	40.0	33.8	[["USR", 371], ["OP3Div2", 4]]
OTU19058	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU20600	S1	OP3Div2	29.5	25.0	[["USR", 371], ["OP3Div2", 4]]
OTU7998	S1	OP3Div2	39.0	31.6	[["USR", 371], ["OP3Div2", 4]]
OTU21299	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU8018	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU7947	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU575	S1	OP3Div2	25.6	18.3	[["USR", 371], ["OP3Div2", 4]]
OTU14014	S1	OP3Div2	40.0	33.8	[["USR", 371], ["OP3Div2", 4]]
OTU10726	S1	OP3Div2	38.0	29.6	[["USR", 371], ["OP3Div2", 4]]
OTU5936	S1	OP3Div2	39.8	32.9	[["USR", 371], ["OP3Div2", 4]]
OTU6290	S1	OP3Div2	39.4	31.4	[["USR", 371], ["OP3Div2", 4]]
OTU4522	S1	OP3Div2	39.8	32.9	[["USR", 371], ["OP3Div2", 4]]
OTU4521	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU17912	S1	OP3Div2	29.5	25.1	[["USR", 371], ["OP3Div2", 4]]
OTU16661	S1	OP3Div2	29.5	25.1	[["USR", 371], ["OP3Div2", 4]]
OTU18243	S1	OP3Div2	39.2	30.7	[["USR", 371], ["OP3Div2", 4]]
OTU18817	S1	OP3Div2	40.1	31.3	[["USR", 371], ["OP3Div2", 4]]
OTU5428	S1	OP3Div2	39.3	31.6	[["USR", 371], ["OP3Div2", 4]]
OTU17386	S1	OP3Div2	38.9	30.4	[["USR", 371], ["OP3Div2", 4]]
OTU20170	S1	OP3Div2	39.6	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU9886	S1	OP3Div2	39.2	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU6328	S1	OP3Div2	39.8	33.7	[["USR", 371], ["OP3Div2", 4]]
OTU21634	S1	OP3Div2	39.8	32.9	[["USR", 371], ["OP3Div2", 4]]
OTU10120	S1	OP3Div2	40.0	33.7	[["USR", 371], ["OP3Div2", 4]]
OTU18800	S1	OP3Div2	39.1	30.9	[["USR", 371], ["OP3Div2", 4]]
OTU10876	S1	OP3Div2	31.4	27.1	[["USR", 371], ["OP3Div2", 4]]
OTU15938	S1	OP3Div2	35.2	28.4	[["USR", 371], ["OP3Div2", 4]]
OTU5935	S1	OP3Div2	39.6	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU1805	S1	OP3Div2	38.9	30.1	[["USR", 371], ["OP3Div2", 4]]
OTU854	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU9934	S1	OP3Div2	39.6	31.7	[["USR", 371], ["OP3Div2", 4]]
OTU11621	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU15192	S1	OP3Div2	39.6	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU707	S1	OP3Div2	39.2	30.8	[["USR", 371], ["OP3Div2", 4]]
OTU10897	S1	OP3Div2	40.0	33.7	[["USR", 371], ["OP3Div2", 4]]
OTU9683	S1	OP3Div2	39.8	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU13563	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU11622	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU19609	S1	OP3Div2	39.4	31.1	[["USR", 371], ["OP3Div2", 4]]
OTU7718	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU10297	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU7137	S1	OP3Div2	39.4	30.9	[["USR", 371], ["OP3Div2", 4]]
OTU155	S1	OP3Div2	39.8	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU9845	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU14399	S1	OP3Div2	29.5	25.1	[["USR", 371], ["OP3Div2", 4]]
OTU7849	S1	OP3Div2	39.8	33.3	[["USR", 371], ["OP3Div2", 4]]
OTU7652	S1	OP3Div2	40.0	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU21585	S1	OP3Div2	39.8	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU2041	S1	OP3Div2	39.7	33.5	[["USR", 371], ["OP3Div2", 4]]
OTU15292	S1	OP3Div2	38.9	31.7	[["USR", 371], ["OP3Div2", 4]]
OTU7745	S1	OP3Div2	39.8	32.6	[["USR", 371], ["OP3Div2", 4]]
OTU480	S1	OP3Div2	39.7	32.7	[["USR", 371], ["OP3Div2", 4]]
OTU16995	S1	OP3Div2	39.7	31.7	[["USR", 371], ["OP3Div2", 4]]
OTU2085	S1	OP3Div2	39.6	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU3247	S1	OP3Div2	38.7	30.0	[["USR", 371], ["OP3Div2", 4]]
OTU14598	S1	OP3Div2	39.8	32.1	[["USR", 371], ["OP3Div2", 4]]
OTU16129	S1	OP3Div2	38.9	30.2	[["USR", 371], ["OP3Div2", 4]]
OTU4144	S1	OP3Div2	39.8	33.1	[["USR", 371], ["OP3Div2", 4]]
OTU1108	S1	OP3Div2	39.8	31.8	[["USR", 371], ["OP3Div2", 4]]
OTU3857	S1	OP3Div2	39.6	31.7	[["USR", 371], ["OP3Div2", 4]]
OTU9260	S1	OP3Div2	39.4	30.8	[["USR", 371], ["OP3Div2", 4]]
OTU15175	S1	OP3Div2	36.6	28.2	[["USR", 371], ["OP3Div2", 4]]
OTU12934	S1	OP3Div2	39.2	31.6	[["USR", 371], ["OP3Div2", 4]]
OTU21451	S1	OP3Div2	39.1	32.8	[["USR", 371], ["OP3Div2", 4]]
OTU15926	S1	OP3Div2	38.5	29.9	[["USR", 371], ["OP3Div2", 4]]
OTU6754	S1	OP3Div2	39.1	32.4	[["USR", 371], ["OP3Div2", 4]]
OTU3941	S1	OP3Div2	39.5	31.9	[["USR", 371], ["OP3Div2", 4]]
OTU6160	S1	OP3Div2	40.0	33.7	[["USR", 371], ["OP3Div2", 4]]
OTU20574	S1	OP3Div2	39.4	31.6	[["USR", 371], ["OP3Div2", 4]]
OTU8941	S1	OP3Div2	38.0	29.8	[["USR", 371], ["OP3Div2", 4]]
OTU20133	S1	OP3Div2	39.7	32.7	[["USR", 371], ["OP3Div2", 4]]
OTU19164	S1	OP3Div2	39.1	31.4	[["USR", 371], ["OP3Div2", 4]]
OTU2656	S1	OP3Div2	39.6	33.0	[["USR", 371], ["OP3Div2", 4]]
OTU13650	S1	OP3Div2	39.6	31.7	[["USR", 371], ["OP3Div2", 4]]
OTU14321	S1	OP3Div2	39.5	31.4	[["USR", 371], ["OP3Div2", 4]]
OTU13556	S1	OP3Div2	38.3	32.5	[["USR", 371], ["OP3Div2", 4]]
OTU7567	S1	OP3Div2	20.7	12.2	[["USR", 371], ["OP3Div2", 4]]
OTU12475	S1	OP3Div2	29.7	25.2	[["USR", 371], ["OP3Div2", 4]]
OTU8538	S1	OP3Div2	40.4	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU14079	S1	OP3Div2	40.4	33.2	[["USR", 371], ["OP3Div2", 4]]
OTU6464	S1	OP3Div2	29.6	25.5	[["USR", 371], ["OP3Div2", 4]]
OTU15270	S1	OP3Div2	31.3	26.6	[["USR", 371], ["OP3Div2", 4]]
OTU5844	S1	OP3Div2	29.8	25.7	[["USR", 371], ["OP3Div2", 4]]
OTU11497	S1	OP3Div2	30.1	25.8	[["USR", 371], ["OP3Div2", 4]]
OTU17160	S1	OP3Div2	39.7	31.4	[["USR", 371], ["OP3Div2", 4]]
OTU8821	S1	OP3Div2	39.3	30.9	[["USR", 371], ["OP3Div2", 4]]
OTU10796	S1	OP3Div2	29.7	25.1	[["USR", 371], ["OP3Div2", 4]]
OTU21905	S1	OP3Div2	30.5	25.8	[["USR", 371], ["OP3Div2", 4]]
OTU14695	S1	OP3Div2	39.0	32.5	[["USR", 371], ["OP3Div2", 4]]
OTU12678	S1	OP3Div2	29.5	25.3	[["USR", 198], ["OP3Div2", 9]]
OTU19035	S1	OP3Div2	37.4	28.8	[["USR", 198], ["OP3Div2", 9]]
OTU617	S1	OP3Div2	39.1	30.7	[["USR", 198], ["OP3Div2", 9]]
OTU13712	S1	OP3Div2	29.5	25.0	[["USR", 198], ["OP3Div2", 9]]
OTU7808	S1	OP3Div2	29.5	25.1	[["USR", 198], ["OP3Div2", 9]]
OTU10473	S1	OP3Div2	39.5	32.5	[["USR", 198], ["OP3Div2", 9]]
OTU6390	S1	OP3Div2	30.0	25.7	[["USR", 198], ["OP3Div2", 9]]
OTU19949	S1	OP3Div2	29.5	24.9	[["USR", 198], ["OP3Div2", 9]]
OTU1467	S1	OP3Div2	39.9	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU17683	S1	OP3Div2	39.4	32.1	[["USR", 198], ["OP3Div2", 9]]
OTU5612	S1	OP3Div2	30.1	25.9	[["USR", 198], ["OP3Div2", 9]]
OTU17462	S1	OP3Div2	30.1	25.9	[["USR", 198], ["OP3Div2", 9]]
OTU14314	S1	OP3Div2	29.9	25.4	[["USR", 198], ["OP3Div2", 9]]
OTU993	S1	OP3Div2	39.9	32.5	[["USR", 198], ["OP3Div2", 9]]
OTU12597	S1	OP3Div2	39.5	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU1196	S1	OP3Div2	29.5	25.0	[["USR", 198], ["OP3Div2", 9]]
OTU19585	S1	OP3Div2	39.3	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU654	S1	OP3Div2	38.2	30.5	[["USR", 198], ["OP3Div2", 9]]
OTU19013	S1	OP3Div2	29.5	24.9	[["USR", 198], ["OP3Div2", 9]]
OTU6219	S1	OP3Div2	39.6	31.4	[["USR", 198], ["OP3Div2", 9]]
OTU6463	S1	OP3Div2	39.8	31.3	[["USR", 198], ["OP3Div2", 9]]
OTU20724	S1	OP3Div2	39.2	30.7	[["USR", 198], ["OP3Div2", 9]]
OTU2627	S1	OP3Div2	39.9	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU4847	S1	OP3Div2	29.4	24.5	[["USR", 198], ["OP3Div2", 9]]
OTU13308	S1	OP3Div2	39.9	33.2	[["USR", 198], ["OP3Div2", 9]]
OTU15928	S1	OP3Div2	39.9	32.2	[["USR", 198], ["OP3Div2", 9]]
OTU17806	S1	OP3Div2	40.0	33.2	[["USR", 198], ["OP3Div2", 9]]
OTU6354	S1	OP3Div2	39.5	32.2	[["USR", 198], ["OP3Div2", 9]]
OTU13146	S1	OP3Div2	39.7	32.0	[["USR", 198], ["OP3Div2", 9]]
OTU21210	S1	OP3Div2	33.8	28.4	[["USR", 198], ["OP3Div2", 9]]
OTU12055	S1	OP3Div2	39.6	31.4	[["USR", 198], ["OP3Div2", 9]]
OTU9862	S1	OP3Div2	40.0	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU22121	S1	OP3Div2	39.9	31.8	[["USR", 198], ["OP3Div2", 9]]
OTU2067	S1	OP3Div2	38.1	29.4	[["USR", 198], ["OP3Div2", 9]]
OTU9462	S1	OP3Div2	40.2	33.7	[["USR", 198], ["OP3Div2", 9]]
OTU11086	S1	OP3Div2	40.0	33.2	[["USR", 198], ["OP3Div2", 9]]
OTU18563	S1	OP3Div2	35.0	28.2	[["USR", 198], ["OP3Div2", 9]]
OTU20120	S1	OP3Div2	30.2	25.4	[["USR", 198], ["OP3Div2", 9]]
OTU15575	S1	OP3Div2	40.4	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU17819	S1	OP3Div2	39.6	31.9	[["USR", 198], ["OP3Div2", 9]]
OTU13100	S1	OP3Div2	29.6	25.6	[["USR", 198], ["OP3Div2", 9]]
OTU6389	S1	OP3Div2	29.4	25.7	[["USR", 198], ["OP3Div2", 9]]
OTU21454	S1	OP3Div2	31.2	26.6	[["USR", 198], ["OP3Div2", 9]]
OTU15342	S1	OP3Div2	39.3	30.7	[["USR", 198], ["OP3Div2", 9]]
OTU6600	S1	OP3Div2	29.9	25.1	[["USR", 198], ["OP3Div2", 9]]
OTU8594	S1	OP3Div2	30.1	25.9	[["USR", 198], ["OP3Div2", 9]]
OTU20361	S1	OP3Div2	29.4	25.3	[["USR", 198], ["OP3Div2", 9]]
OTU346	S1	OP3Div2	30.0	25.8	[["USR", 198], ["OP3Div2", 9]]
OTU20598	S1	OP3Div2	29.5	25.0	[["USR", 198], ["OP3Div2", 9]]
OTU5283	S1	OP3Div2	30.2	25.8	[["USR", 198], ["OP3Div2", 9]]
OTU21599	S1	OP3Div2	39.3	30.9	[["USR", 198], ["OP3Div2", 9]]
OTU8073	S1	OP3Div2	29.8	25.5	[["USR", 198], ["OP3Div2", 9]]
OTU11912	S1	OP3Div2	39.4	33.4	[["USR", 198], ["OP3Div2", 9]]
OTU20001	S1	OP3Div2	40.0	33.6	[["USR", 198], ["OP3Div2", 9]]
OTU18443	S1	OP3Div2	39.7	33.0	[["USR", 198], ["OP3Div2", 9]]
OTU20597	S1	OP3Div2	29.6	24.8	[["USR", 198], ["OP3Div2", 9]]
OTU5733	S1	OP3Div2	39.7	30.7	[["USR", 198], ["OP3Div2", 9]]
OTU11112	S1	OP3Div2	38.6	29.3	[["USR", 198], ["OP3Div2", 9]]
OTU18758	S1	OP3Div2	33.4	27.8	[["USR", 198], ["OP3Div2", 9]]
OTU10414	S1	OP3Div2	36.8	28.7	[["USR", 198], ["OP3Div2", 9]]
OTU14050	S1	OP3Div2	33.7	27.9	[["USR", 198], ["OP3Div2", 9]]
OTU6165	S1	OP3Div2	38.9	30.2	[["USR", 198], ["OP3Div2", 9]]
OTU18081	S1	OP3Div2	35.0	28.2	[["USR", 198], ["OP3Div2", 9]]
OTU3575	S1	OP3Div2	35.0	28.2	[["USR", 198], ["OP3Div2", 9]]
OTU13157	S1	OP3Div2	38.6	29.9	[["USR", 198], ["OP3Div2", 9]]
OTU13143	S1	OP3Div2	38.9	30.2	[["USR", 198], ["OP3Div2", 9]]
OTU20834	S1	OP3Div2	40.2	31.8	[["USR", 198], ["OP3Div2", 9]]
OTU12677	S1	OP3Div2	38.4	29.3	[["USR", 198], ["OP3Div2", 9]]
OTU7304	S1	OP3Div2	37.0	28.8	[["USR", 198], ["OP3Div2", 9]]
OTU6350	S1	OP3Div2	39.4	31.1	[["USR", 198], ["OP3Div2", 9]]
OTU12345	S1	OP3Div2	39.9	31.8	[["USR", 198], ["OP3Div2", 9]]
OTU9366	S1	OP3Div2	30.2	25.4	[["USR", 198], ["OP3Div2", 9]]
OTU15412	S1	OP3Div2	38.6	30.0	[["USR", 198], ["OP3Div2", 9]]
OTU112	S1	OP3Div2	39.7	30.4	[["USR", 198], ["OP3Div2", 9]]
OTU3358	S1	OP3Div2	38.0	29.9	[["USR", 198], ["OP3Div2", 9]]
OTU5842	S1	OP3Div2	37.7	31.0	[["USR", 198], ["OP3Div2", 9]]
OTU2625	S1	OP3Div2	40.0	32.7	[["USR", 198], ["OP3Div2", 9]]
OTU18688	S1	OP3Div2	39.9	31.7	[["USR", 198], ["OP3Div2", 9]]
OTU21706	S1	OP3Div2	39.8	31.6	[["USR", 198], ["OP3Div2", 9]]
OTU7639	S1	OP3Div2	40.0	32.8	[["USR", 198], ["OP3Div2", 9]]
